Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.296625,-0.0992,0.25,-0.0992,-1.71875
-0.1984,0.296625,-0.1984,0.375,-0.1984,-1.875
-0.2976,0.265375,-0.2976,0.40625,-0.2976,-1.71875
-0.3968,0.234125,-0.3968,0.40625,-0.3968,-1.875
-0.496,0.2185,-0.496,0.4375,-0.496,-1.875
-0.5952,0.202875,-0.5952,0.1875,-0.5952,-1.71875
-0.6943999999999999,0.171625,-0.6943999999999999,0.15625,-0.6943999999999999,-1.875
-0.7936,0.18725,-0.7936,0.1875,-0.7936,-1.875
-0.8927999999999999,0.156,-0.8927999999999999,0.25,-0.8927999999999999,-1.875
-0.9919999999999999,0.12475,-0.9919999999999999,0.28125,-0.9919999999999999,-1.875
-1.0912,0.156,-1.0912,0.3125,-1.0912,-1.71875
-1.1904,0.0935,-1.1904,0.40625,-1.1904,-1.875
-1.2895999999999999,0.077875,-1.2895999999999999,0.46875,-1.2895999999999999,-2.03125
-1.3887999999999998,0.077875,-1.3887999999999998,1.125,-1.3887999999999998,-1.875
-1.488,0.015375,-1.488,0.90625,-1.488,-1.875
-1.5872,-0.000249982,-1.5872,0.625,-1.5872,-1.71875
-1.6864,-0.015875,-1.6864,0.4375,-1.6864,-1.71875
-1.7855999999999999,-0.015875,-1.7855999999999999,0.40625,-1.7855999999999999,-1.875
-1.8847999999999998,-0.0315,-1.8847999999999998,0.3125,-1.8847999999999998,-1.875
-1.984,-0.078375,-1.984,0.21875,-1.984,-1.875
-2.0832,-0.094,-2.0832,0.125,-2.0832,-1.875
-2.1824,-0.078375,-2.1824,0.125,-2.1824,-1.71875
-2.2816,-0.109625,-2.2816,0.0625,-2.2816,-1.875
-2.3808000000000002,-0.12525,-2.3808000000000002,-0.03125,-2.3808000000000002,-1.71875
-2.48,-0.1565,-2.48,-0.03125,-2.48,-1.875
-2.5792,-0.18775,-2.5792,-0.125,-2.5792,-1.875
-2.6784,-0.203375,-2.6784,-0.15625,-2.6784,-1.875
-2.7776,-0.203375,-2.7776,-0.1875,-2.7776,-1.875
-2.8768000000000002,-0.219,-2.8768000000000002,-0.25,-2.8768000000000002,-2.03125
-2.976,-0.25025,-2.976,-0.25,-2.976,-1.875
-3.0752,-0.265875,-3.0752,-0.28125,-3.0752,-1.875
-3.1744,-0.25025,-3.1744,-0.28125,-3.1744,-1.71875
-3.2736,-0.2815,-3.2736,-0.25,-3.2736,-1.875
-3.3728000000000002,-0.2815,-3.3728000000000002,-0.125,-3.3728000000000002,-1.71875
-3.472,-0.328375,-3.472,-0.03125,-3.472,-1.875
-3.5712,-0.344,-3.5712,0.0,-3.5712,-2.03125
-3.6704,-0.31275,-3.6704,-0.03125,-3.6704,-1.875
-3.7696,-0.344,-3.7696,-0.0625,-3.7696,-1.875
-3.8688000000000002,-0.344,-3.8688000000000002,-0.09375,-3.8688000000000002,-1.71875
-3.968,-0.37525,-3.968,-0.125,-3.968,-1.875
-4.0672,-0.37525,-4.0672,-0.125,-4.0672,-1.875
-4.166399999999999,-0.390875,-4.166399999999999,-0.15625,-4.166399999999999,-1.875
-4.265599999999999,-0.390875,-4.265599999999999,-0.15625,-4.265599999999999,-1.71875
-4.3648,-0.422125,-4.3648,-0.1875,-4.3648,-1.875
-4.4639999999999995,-0.422125,-4.4639999999999995,-0.375,-4.4639999999999995,-1.71875
-4.563199999999999,-0.4065,-4.563199999999999,-0.5625,-4.563199999999999,-1.875
-4.6624,-0.4065,-4.6624,-0.59375,-4.6624,-1.875
-4.7616,-0.4065,-4.7616,-0.65625,-4.7616,-1.875
-4.860799999999999,-0.43775,-4.860799999999999,-0.65625,-4.860799999999999,-1.875
-4.96,-0.422125,-4.96,-0.65625,-4.96,-1.71875
-5.0592,-0.422125,-5.0592,-0.59375,-5.0592,-1.71875
-5.158399999999999,-0.422125,-5.158399999999999,-0.4375,-5.158399999999999,-1.875
