Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.296625,-0.0992,0.03125,-0.0992,-1.71875
-0.1984,0.265375,-0.1984,0.21875,-0.1984,-1.875
-0.2976,0.265375,-0.2976,-0.09375,-0.2976,-1.71875
-0.3968,0.24975,-0.3968,0.03125,-0.3968,-1.5625
-0.496,0.202875,-0.496,0.0625,-0.496,-1.875
-0.5952,0.2185,-0.5952,0.0625,-0.5952,-1.71875
-0.6943999999999999,0.2185,-0.6943999999999999,0.15625,-0.6943999999999999,-1.5625
-0.7936,0.156,-0.7936,0.15625,-0.7936,-1.71875
-0.8927999999999999,0.156,-0.8927999999999999,0.1875,-0.8927999999999999,-1.5625
-0.9919999999999999,0.109125,-0.9919999999999999,0.34375,-0.9919999999999999,-1.71875
-1.0912,0.109125,-1.0912,0.34375,-1.0912,-1.5625
-1.1904,0.0935,-1.1904,0.40625,-1.1904,-1.71875
-1.2895999999999999,0.077875,-1.2895999999999999,1.125,-1.2895999999999999,-1.71875
-1.3887999999999998,0.031,-1.3887999999999998,1.09375,-1.3887999999999998,-1.5625
-1.488,0.031,-1.488,0.96875,-1.488,-1.71875
-1.5872,0.015375,-1.5872,0.90625,-1.5872,-1.71875
-1.6864,0.015375,-1.6864,0.875,-1.6864,-1.71875
-1.7855999999999999,-0.015875,-1.7855999999999999,0.78125,-1.7855999999999999,-1.71875
-1.8847999999999998,-0.06275,-1.8847999999999998,0.71875,-1.8847999999999998,-1.71875
-1.984,-0.06275,-1.984,0.65625,-1.984,-1.71875
-2.0832,-0.078375,-2.0832,0.53125,-2.0832,-1.5625
-2.1824,-0.109625,-2.1824,0.46875,-2.1824,-1.71875
-2.2816,-0.12525,-2.2816,0.4375,-2.2816,-1.71875
-2.3808000000000002,-0.109625,-2.3808000000000002,0.40625,-2.3808000000000002,-1.71875
-2.48,-0.1565,-2.48,0.3125,-2.48,-1.5625
-2.5792,-0.18775,-2.5792,0.25,-2.5792,-1.71875
-2.6784,-0.203375,-2.6784,0.1875,-2.6784,-1.71875
