Angle,Voltage,Voltage_std
0,-1.8340215215215214,0.08172350729093325
1,-1.8925175175175175,0.08468363411149626
2,-1.7986736736736737,0.08947895549286274
3,-1.8687437437437437,0.08482131544577902
4,-1.8140015015015014,0.08976937486365359
5,-1.8240115115115114,0.09216969944680156
6,-1.824167917917918,0.09344049119447058
7,-1.7971096096096095,0.08976937486365359
8,-1.796483983983984,0.08839715946536567
9,-1.92505005005005,0.09579455082866646
10,-1.88109984984985,0.09346771469961511
11,-1.9004942442442443,0.09462755626036326
12,-1.793825075075075,0.09187115803694007
13,-1.8221346346346345,0.09002679929461489
14,-1.8601413913913913,0.07970682856246039
15,-1.8013325825825826,0.09074267833058239
16,-1.8244807307307307,0.11493753337419728
17,-1.8263576076076076,0.08900857590011173
18,-1.7839714714714714,0.08911212969397338
19,-1.8294857357357357,0.08650956964332968
20,-1.863895145145145,0.08359596874218216
21,-1.8348035535535536,0.09233755253683833
22,-1.8055555555555556,0.08852464433320806
23,-1.836524024024024,0.08381048634296587
24,-1.8174424424424425,0.08821681825175347
25,-1.8562312312312312,0.08809832944634546
26,-1.7900713213213213,0.09760887625405507
27,-1.8113425925925926,0.08831991546447969
28,-1.8083708708708708,0.09039261954391162
29,-1.7958583583583583,0.08811526617357829
30,-1.834647147147147,0.08351047610323126
31,-1.808058058058058,0.08961745879879761
32,-1.8247935435435436,0.09032683248915231
33,-1.8287037037037037,0.08538099516655875
34,-1.8218218218218218,0.0901139823451299
35,-1.804147897897898,0.09452176309868997
36,-1.806493993993994,0.08504654978065576
37,-1.7989864864864864,0.09295515775857459
38,-1.828078078078078,0.0864637475451386
39,-1.8240115115115114,0.08613918650689525
40,-1.8394957457457457,0.08751857400126349
41,-1.8368368368368369,0.08568216464201955
42,-1.8283908908908908,0.08635021912218613
43,-1.8554491991991993,0.08553299949939042
44,-1.850757007007007,0.08374157331966604
45,-1.7811561561561562,0.09217261893491453
46,-1.8313626126126126,0.08317497991201708
47,-1.8268268268268268,0.08912640353367732
48,-1.851539039039039,0.08175193946986556
49,-1.8118118118118118,0.08712693239158939
50,-1.7555055055055055,0.0945391016270843
51,-1.7653591091091092,0.09263115776290182
52,-1.755661911911912,0.09512261658214456
53,-1.7262575075075075,0.10622194592215481
54,-1.7492492492492493,0.11687420969927355
55,-1.7489364364364364,0.09633085680448607
56,-1.8016453953953955,0.10213134744509038
57,-1.7925738238238238,0.10976342629831548
58,-1.7950763263263263,0.09029459829967526
59,-1.7031093593593594,0.12149325073832272
60,-1.7777152152152151,0.09796785916900956
61,-1.8358983983983983,0.08639695087535205
62,-1.8169732232232232,0.08887655561710063
63,-1.866084834834835,0.08784305123000423
64,-1.7903841341341342,0.0966237207907327
65,-1.7658283283283283,0.13138156757935232
66,-1.7262575075075075,0.1510565267307628
67,-1.813063063063063,0.11131478117273808
68,-1.9064376876876876,0.11015964247576764
69,-1.793825075075075,0.11754479954157325
70,-1.7031093593593594,0.1705331978283159
71,-1.7508133133133132,0.1325505307463311
72,-1.846534034034034,0.09971273350011475
73,-1.5950325325325325,0.12434653595374656
74,-1.970095095095095,0.17110374764576136
75,-1.7375187687687688,0.12165362279654934
76,-1.8102477477477477,0.1922539505808564
77,-1.7531594094094094,0.11333001420043246
78,-1.7683308308308308,0.1195078005814274
79,-1.8077452452452452,0.0972400150938407
80,-1.7609797297297298,0.14904783765602558
81,-1.7669231731731732,0.15420656424256568
82,-1.7910097597597598,0.10652619770807781
83,-1.7404904904904905,0.11943101430045924
84,-1.7078015515515514,0.11998583696072741
85,-1.8473160660660661,0.08557303099267265
86,-1.7361111111111112,0.1112752166500123
87,-1.7362675175175175,0.13533393640468097
88,-1.6882507507507507,0.11217970782982867
89,-1.80884009009009,0.09404305057926474
90,-1.8393393393393394,0.09431189584385219
91,-1.8323010510510511,0.08653247159324892
92,-1.797266016016016,0.09402379934669376
93,-1.8016453953953955,0.09545225548354379
94,-1.8061811811811812,0.09064422599875362
95,-1.815721971971972,0.0869296056965737
96,-1.8140015015015014,0.08949672430546918
97,-1.8277652652652652,0.08543942430125354
98,-1.829172922922923,0.08606076862288081
99,-1.8301113613613613,0.0857027187699031
100,-1.8252627627627627,0.08429768457317896
101,-1.8410598098098099,0.08503216646185761
102,-1.8111861861861862,0.0937147197246112
103,-1.844187937937938,0.08536036357010772
104,-1.87108983983984,0.10087400837152906
105,-1.8429366866866868,0.09799332566459687
106,-1.8567004504504505,0.08916152940379006
