Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0493,0.0,-0.0493,0.0,-0.0493,0.0
-0.0986,0.0,-0.0986,0.0,-0.0986,0.0
-0.14789999999999998,0.03125,-0.14789999999999998,0.0,-0.14789999999999998,0.00625
-0.1972,0.0,-0.1972,0.0,-0.1972,0.00625
-0.24649999999999994,0.03125,-0.24649999999999994,-0.015625,-0.24649999999999994,0.0
-0.29579999999999995,0.0,-0.29579999999999995,0.015625,-0.29579999999999995,0.0
-0.34509999999999996,0.0,-0.34509999999999996,-0.015625,-0.34509999999999996,0.0
-0.3943999999999999,-0.03125,-0.3943999999999999,0.0,-0.3943999999999999,0.0
-0.44369999999999993,0.0,-0.44369999999999993,0.0,-0.44369999999999993,0.0
-0.49299999999999994,-0.03125,-0.49299999999999994,0.0,-0.49299999999999994,0.0
-0.5422999999999999,0.0,-0.5422999999999999,-0.015625,-0.5422999999999999,0.0
-0.5915999999999999,0.0,-0.5915999999999999,0.0,-0.5915999999999999,0.0
-0.6408999999999999,-0.03125,-0.6408999999999999,0.0,-0.6408999999999999,0.0
-0.6901999999999999,0.0,-0.6901999999999999,-0.015625,-0.6901999999999999,0.00625
-0.7394999999999998,0.0,-0.7394999999999998,0.0,-0.7394999999999998,-0.00625
-0.7887999999999998,0.03125,-0.7887999999999998,-0.015625,-0.7887999999999998,0.0
-0.8380999999999998,-0.03125,-0.8380999999999998,0.0,-0.8380999999999998,0.0
-0.8873999999999999,0.0,-0.8873999999999999,0.0,-0.8873999999999999,-0.00625
-0.9366999999999999,0.0,-0.9366999999999999,0.0,-0.9366999999999999,0.0
-0.9859999999999998,0.0,-0.9859999999999998,0.0,-0.9859999999999998,0.0
-1.0352999999999997,0.03125,-1.0352999999999997,0.0,-1.0352999999999997,0.0
-1.0845999999999998,0.0,-1.0845999999999998,-0.015625,-1.0845999999999998,0.0
-1.1338999999999997,-0.03125,-1.1338999999999997,0.0,-1.1338999999999997,0.00625
-1.1831999999999996,0.03125,-1.1831999999999996,0.015625,-1.1831999999999996,0.00625
-1.2324999999999997,0.0,-1.2324999999999997,0.0,-1.2324999999999997,0.0
-1.2817999999999996,0.03125,-1.2817999999999996,0.0,-1.2817999999999996,0.0
-1.3310999999999997,0.03125,-1.3310999999999997,0.0,-1.3310999999999997,0.0
-1.3803999999999996,0.03125,-1.3803999999999996,0.0,-1.3803999999999996,0.0
-1.4296999999999995,0.03125,-1.4296999999999995,0.0,-1.4296999999999995,-0.00625
-1.4789999999999996,0.03125,-1.4789999999999996,0.015625,-1.4789999999999996,0.00625
