Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0493,0.94375,-0.0493,0.109375,-0.0493,-0.71875
-0.0986,0.94375,-0.0986,0.109375,-0.0986,-0.875
-0.14789999999999998,0.94375,-0.14789999999999998,0.109375,-0.14789999999999998,-0.71875
-0.1972,0.975,-0.1972,0.109375,-0.1972,-0.71875
-0.24649999999999994,0.94375,-0.24649999999999994,0.109375,-0.24649999999999994,-0.71875
-0.29579999999999995,0.9125,-0.29579999999999995,0.078125,-0.29579999999999995,-0.71875
-0.34509999999999996,0.94375,-0.34509999999999996,0.078125,-0.34509999999999996,-0.875
-0.3943999999999999,0.9125,-0.3943999999999999,0.078125,-0.3943999999999999,-0.875
-0.44369999999999993,0.975,-0.44369999999999993,0.078125,-0.44369999999999993,-0.875
-0.49299999999999994,0.94375,-0.49299999999999994,0.078125,-0.49299999999999994,-0.875
-0.5422999999999999,0.94375,-0.5422999999999999,0.09375,-0.5422999999999999,-0.875
-0.5915999999999999,0.9125,-0.5915999999999999,0.0625,-0.5915999999999999,-0.875
-0.6408999999999999,0.9125,-0.6408999999999999,0.078125,-0.6408999999999999,-0.875
-0.6901999999999999,0.9125,-0.6901999999999999,0.0625,-0.6901999999999999,-0.875
-0.7394999999999998,0.9125,-0.7394999999999998,0.0625,-0.7394999999999998,-0.875
-0.7887999999999998,0.9125,-0.7887999999999998,0.0625,-0.7887999999999998,-0.71875
-0.8380999999999998,0.9125,-0.8380999999999998,0.0625,-0.8380999999999998,-0.875
-0.8873999999999999,0.85,-0.8873999999999999,0.0625,-0.8873999999999999,-0.71875
-0.9366999999999999,0.85,-0.9366999999999999,0.046875,-0.9366999999999999,-0.875
-0.9859999999999998,0.85,-0.9859999999999998,0.03125,-0.9859999999999998,-0.71875
-1.0352999999999997,0.88125,-1.0352999999999997,0.03125,-1.0352999999999997,-0.71875
-1.0845999999999998,0.81875,-1.0845999999999998,0.015625,-1.0845999999999998,-0.71875
-1.1338999999999997,0.88125,-1.1338999999999997,0.03125,-1.1338999999999997,-0.71875
-1.1831999999999996,0.7875,-1.1831999999999996,0.015625,-1.1831999999999996,-0.875
-1.2324999999999997,0.81875,-1.2324999999999997,0.0,-1.2324999999999997,-0.71875
-1.2817999999999996,0.85,-1.2817999999999996,0.015625,-1.2817999999999996,-0.71875
-1.3310999999999997,0.81875,-1.3310999999999997,-0.015625,-1.3310999999999997,-0.875
-1.3803999999999996,0.7875,-1.3803999999999996,0.0,-1.3803999999999996,-0.71875
-1.4296999999999995,0.7875,-1.4296999999999995,-0.015625,-1.4296999999999995,-0.71875
-1.4789999999999996,0.75625,-1.4789999999999996,-0.015625,-1.4789999999999996,-0.875
