Laser Intensity (mA),k_equipartition,err_k_eq,k_potential,err_k_potential,err_k_cov,PSD_I_k,err_PSD_I_k,PSD_II_drag,err_PSD_II_drag,PSD_II_k_b,err_PSD_II_k_b,PSD_II_f0,err_PSD_II_f0,PSD_II_k,err_PSD_II_k,PSD_III_f0,err_PSD_III_f0,PSD_III_k,err_PSD_III_k,PSD_III_drag,err_PSD_III_drag
100.0,0.0001062692670735085,[6.08529249e-06],0.00010208128111234766,[5.84547602e-06],2.3958507032498843e-06,0,0,1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],0.00010208128111234766,[5.84547602e-06],2.3958507032498843e-06,0,0,1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],0.00010208128111398437,[5.84547602e-06],2.3958507149369446e-06,0,0,1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],0.00010208128111398437,[5.84547602e-06],2.3958507149369446e-06,0,0,1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],0.00010208128111398437,[5.84547602e-06],2.3958507149369446e-06,0,0,1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],-0.0001677349884690674,[-9.60500145e-06],inf,2.836016380577668e-05,[2.07833296e-07],1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],-0.0001677349884690674,[-9.60500145e-06],3.477366974740168e-05,2.836016380577668e-05,[2.07833296e-07],1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],-0.00016773498866595667,[-9.60500147e-06],3.477366975727783e-05,2.836016380577668e-05,[2.07833296e-07],1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],-0.00016773498866595667,[-9.60500147e-06],3.477366975727783e-05,2.836016380577668e-05,[2.07833296e-07],1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
100.0,0.0001062692670735085,[6.08529249e-06],-0.00016773498866595667,[-9.60500147e-06],3.477366975727783e-05,2.836016380577668e-05,[2.07833296e-07],1.2385196298276988e-06,3.238289904243729e-08,1.870128798689448e-25,8.686850097929511e-18,-17.780224667426403,0.35898550068389795,-0.00013836301182703042,46131.135555848865,17.779770337100693,0.35896598997466844,0.0001383638914391513,1.1808452691449055e-06,1.2385591518029852e-06,2.7148299980206133e-08
