Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.175,-0.0496,0.002375,-0.0496,1.887,-0.0496,-0.011875
-0.0992,0.20625,-0.0992,-0.001125,-0.0992,1.887,-0.0992,0.0025
-0.1488,0.175,-0.1488,-0.002375,-0.1488,1.91825,-0.1488,-0.0075
-0.1984,0.20625,-0.1984,-0.00175,-0.1984,1.91825,-0.1984,-0.010625
-0.248,0.2375,-0.248,-0.001125,-0.248,1.887,-0.248,-0.001875
-0.2976,0.2375,-0.2976,-0.000375,-0.2976,1.887,-0.2976,-0.015625
-0.34719999999999995,0.26875,-0.34719999999999995,-0.001,-0.34719999999999995,1.887,-0.34719999999999995,-0.00875
-0.3968,0.26875,-0.3968,-0.001,-0.3968,1.887,-0.3968,-0.0175
-0.44639999999999996,0.3,-0.44639999999999996,-0.0015,-0.44639999999999996,1.887,-0.44639999999999996,-0.003125
-0.49599999999999994,0.33125,-0.49599999999999994,-0.001,-0.49599999999999994,1.887,-0.49599999999999994,-0.011875
-0.5456,0.33125,-0.5456,-0.00125,-0.5456,1.85575,-0.5456,-0.013125
-0.5952,0.33125,-0.5952,0.00075,-0.5952,1.85575,-0.5952,-0.010625
-0.6447999999999999,0.39375,-0.6447999999999999,0.001875,-0.6447999999999999,1.887,-0.6447999999999999,-0.028125
-0.6943999999999999,0.425,-0.6943999999999999,-0.000625,-0.6943999999999999,1.887,-0.6943999999999999,-0.01125
-0.744,0.39375,-0.744,-0.000125,-0.744,1.887,-0.744,-0.021875
-0.7936,0.425,-0.7936,0.0005,-0.7936,1.887,-0.7936,-0.019375
-0.8432,0.45625,-0.8432,0.000375,-0.8432,1.91825,-0.8432,-0.02
-0.8927999999999999,0.4875,-0.8927999999999999,-0.000875,-0.8927999999999999,1.91825,-0.8927999999999999,-0.0125
-0.9423999999999999,0.4875,-0.9423999999999999,0.001,-0.9423999999999999,1.91825,-0.9423999999999999,-0.018125
-0.992,0.45625,-0.992,-0.001125,-0.992,1.887,-0.992,-0.019375
-1.0416,0.51875,-1.0416,-0.000125,-1.0416,1.887,-1.0416,-0.01375
-1.0912,0.51875,-1.0912,0.000125,-1.0912,1.887,-1.0912,-0.01625
-1.1408,0.51875,-1.1408,0.004,-1.1408,1.85575,-1.1408,-0.035
-1.1904000000000001,0.51875,-1.1904000000000001,0.00275,-1.1904000000000001,1.887,-1.1904000000000001,-0.02875
-1.24,0.51875,-1.24,0.00025,-1.24,1.91825,-1.24,-0.024375
-1.2896,0.51875,-1.2896,0.002375,-1.2896,1.887,-1.2896,-0.031875
