Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.175,-0.0496,-0.00025,-0.0496,1.98075,-0.0496,-0.010625
-0.0992,0.2375,-0.0992,0.000375,-0.0992,2.012,-0.0992,-0.005
-0.1488,0.2375,-0.1488,0.00125,-0.1488,1.98075,-0.1488,-0.01375
-0.1984,0.20625,-0.1984,0.00175,-0.1984,1.98075,-0.1984,-0.020625
-0.248,0.26875,-0.248,-0.00025,-0.248,1.9495,-0.248,-0.010625
-0.2976,0.26875,-0.2976,-0.000375,-0.2976,1.9495,-0.2976,-0.00875
-0.34719999999999995,0.26875,-0.34719999999999995,0.000125,-0.34719999999999995,1.98075,-0.34719999999999995,-0.006875
-0.3968,0.3,-0.3968,0.001625,-0.3968,1.9495,-0.3968,-0.008125
-0.44639999999999996,0.3625,-0.44639999999999996,0.000375,-0.44639999999999996,1.98075,-0.44639999999999996,-0.019375
-0.49599999999999994,0.3625,-0.49599999999999994,-0.001,-0.49599999999999994,1.9495,-0.49599999999999994,-0.005
-0.5456,0.33125,-0.5456,0.001125,-0.5456,1.98075,-0.5456,-0.014375
-0.5952,0.3625,-0.5952,0.0,-0.5952,2.012,-0.5952,-0.019375
-0.6447999999999999,0.425,-0.6447999999999999,0.0005,-0.6447999999999999,1.98075,-0.6447999999999999,-0.01375
-0.6943999999999999,0.425,-0.6943999999999999,0.00075,-0.6943999999999999,1.98075,-0.6943999999999999,-0.019375
-0.744,0.425,-0.744,0.00175,-0.744,1.98075,-0.744,-0.03
-0.7936,0.45625,-0.7936,-0.00075,-0.7936,1.98075,-0.7936,-0.013125
-0.8432,0.39375,-0.8432,0.000875,-0.8432,1.9495,-0.8432,-0.011875
-0.8927999999999999,0.425,-0.8927999999999999,0.001125,-0.8927999999999999,1.98075,-0.8927999999999999,-0.029375
-0.9423999999999999,0.45625,-0.9423999999999999,0.00075,-0.9423999999999999,1.98075,-0.9423999999999999,-0.0225
-0.992,0.45625,-0.992,0.001375,-0.992,1.91825,-0.992,-0.02
-1.0416,0.4875,-1.0416,0.00225,-1.0416,1.98075,-1.0416,-0.02625
-1.0912,0.51875,-1.0912,0.001875,-1.0912,1.98075,-1.0912,-0.031875
-1.1408,0.51875,-1.1408,0.001,-1.1408,1.98075,-1.1408,-0.025
-1.1904000000000001,0.51875,-1.1904000000000001,0.002,-1.1904000000000001,1.98075,-1.1904000000000001,-0.02625
-1.24,0.55,-1.24,0.00125,-1.24,1.9495,-1.24,-0.025625
-1.2896,0.51875,-1.2896,0.00175,-1.2896,1.98075,-1.2896,-0.036875
-1.3392,0.55,-1.3392,0.00275,-1.3392,1.9495,-1.3392,-0.0275
-1.3888,0.58125,-1.3888,0.001,-1.3888,1.9495,-1.3888,-0.036875
-1.4384000000000001,0.6125,-1.4384000000000001,0.002125,-1.4384000000000001,1.91825,-1.4384000000000001,-0.028125
-1.488,0.58125,-1.488,0.001625,-1.488,1.98075,-1.488,-0.029375
-1.5376,0.58125,-1.5376,0.00125,-1.5376,1.98075,-1.5376,-0.035625
-1.5872,0.6125,-1.5872,0.0015,-1.5872,2.012,-1.5872,-0.026875
-1.6368,0.64375,-1.6368,-0.000625,-1.6368,1.98075,-1.6368,-0.01875
-1.6864000000000001,0.64375,-1.6864000000000001,0.00375,-1.6864000000000001,1.98075,-1.6864000000000001,-0.03375
-1.736,0.6125,-1.736,-0.000375,-1.736,1.98075,-1.736,-0.030625
-1.7856,0.64375,-1.7856,0.0035,-1.7856,1.9495,-1.7856,-0.040625
-1.8352,0.6125,-1.8352,0.0005,-1.8352,1.98075,-1.8352,-0.03375
-1.8848,0.675,-1.8848,0.002375,-1.8848,1.9495,-1.8848,-0.024375
-1.9344000000000001,0.64375,-1.9344000000000001,0.00325,-1.9344000000000001,1.9495,-1.9344000000000001,-0.04625
-1.984,0.675,-1.984,0.00275,-1.984,1.9495,-1.984,-0.033125
-2.0336,0.675,-2.0336,0.00125,-2.0336,1.9495,-2.0336,-0.0325
-2.0831999999999997,0.675,-2.0831999999999997,0.000375,-2.0831999999999997,1.9495,-2.0831999999999997,-0.03625
-2.1327999999999996,0.675,-2.1327999999999996,0.000875,-2.1327999999999996,2.012,-2.1327999999999996,-0.034375
-2.1824,0.675,-2.1824,0.00325,-2.1824,2.012,-2.1824,-0.035
-2.2319999999999998,0.675,-2.2319999999999998,0.003875,-2.2319999999999998,1.98075,-2.2319999999999998,-0.045625
-2.2815999999999996,0.64375,-2.2815999999999996,0.0015,-2.2815999999999996,1.9495,-2.2815999999999996,-0.028125
