Angle,Voltage,Voltage_std
0,0.699374874874875,0.033528426592208414
1,0.7299992492492494,0.02830228270198501
2,0.8497752752752755,0.02657546904297558
3,0.9306999499499502,0.028371518562866183
4,1.0002069569569572,0.027089986923966754
5,1.083571571571572,0.025702860145366796
6,1.1801681681681684,0.028203158793185936
7,1.2376318818818821,0.02847665459493058
8,1.3252194694694697,0.03237874034988798
9,1.4042359859859863,0.026988150901699374
10,1.463701701701702,0.027571925362137522
11,1.558108608608609,0.0268802509075868
12,1.642536786786787,0.028546735832881108
13,1.7240245245245247,0.026395470634545774
14,1.788432682682683,0.024939323974211912
15,1.8413606106106108,0.025937068242894455
16,1.91799974974975,0.03072850555251473
17,1.9859114114114114,0.025124575204152184
18,2.0657099599599604,0.028483663607248435
19,2.1129134134134135,0.029204623697379938
20,2.1903345845845847,0.028673590242241778
21,2.247860860860861,0.026740647372147538
22,2.3048553553553557,0.026589052287556227
23,2.3672302302302306,0.02493767600903859
24,2.4395212712712717,0.0277038442905305
25,2.5112179679679683,0.026090876447693045
26,2.5633951451451455,0.02495085668275054
27,2.617511761761762,0.03180012653035592
28,2.6740683183183185,0.027137588756156523
29,2.7404471971971973,0.026636483991540318
30,2.795001751751752,0.02808449391092293
31,2.8526531531531534,0.02991043424365838
32,2.8905973473473474,0.03021240655724815
33,2.936236736736737,0.024659135421208168
34,2.974306056056056,0.02550635087180557
35,3.0021151151151155,0.026969109080693932
36,3.0553871371371373,0.02636909965525636
37,3.094301051051051,0.02718330744409143
38,3.1127882882882885,0.03038280496943598
39,3.122954704704705,0.03026793329042407
40,3.1607112112112117,0.026286589627197043
41,3.1893335835835837,0.025995064707746558
42,3.201720970970971,0.027753495990556865
43,3.230687437437438,0.02848428196670927
44,3.253616616616617,0.028486136964553956
45,3.265972722722723,0.02636074891344083
46,3.2828646146146148,0.02725075421400036
47,3.2832712712712717,0.027562341485324483
48,3.285210710710711,0.027945338830612752
49,3.292561811811812,0.026995763869309346
50,3.2934689689689693,0.02727379737149008
51,3.297347847847848,0.026673488201690434
52,3.285085585585586,0.027485514565737636
53,3.280612362362363,0.026724724708321324
54,3.3023841341341345,0.02765994122145599
55,3.3051681681681684,0.029123964841275017
56,3.286086586586587,0.0294711839929482
57,3.271290540540541,0.02632081435625586
58,3.2418861361361366,0.02870888905541769
59,3.2310940940940944,0.028772521842346792
60,3.20803978978979,0.0282499586906225
61,3.1836403903903907,0.025509649938557276
62,3.162337837837838,0.025767954268760388
63,3.1435690690690694,0.026965698268677406
64,3.0988993993993996,0.027488718491117836
65,3.083821821821822,0.024916713806423095
66,3.041685935935936,0.026149317614645538
67,3.0116871871871873,0.027646671760909146
68,2.9688631131131134,0.025657935865753295
69,2.9406161161161166,0.025154040555879234
70,2.8937880380380383,0.02604380366351694
71,2.8510890890890894,0.028013326159411784
72,2.8128320820820822,0.028582533661307374
73,2.756400650650651,0.027700135371088962
74,2.6914294294294296,0.026146922597814662
75,2.644351101101101,0.027394831000653083
76,2.584478728728729,0.027133405742602198
77,2.527515515515516,0.024333780889987305
78,2.4732112112112117,0.02691135737174966
79,2.4078646146146148,0.026189812578740156
80,2.3491183683683685,0.02561132816882036
81,2.281644644644645,0.02561533953451168
82,2.231532032032032,0.02824957767141995
83,2.156675925925926,0.02863773539243153
84,2.0942072072072073,0.027269348185436457
85,2.027265265265265,0.02523850851410838
86,1.9599792292292295,0.026394247248108838
87,1.888188688688689,0.026243671379394533
88,1.830474724724725,0.024943678786632697
89,1.7564632132132134,0.025393388110792364
90,1.6829209209209213,0.027803903679385837
91,1.6068761261261264,0.026689624747779524
92,1.537556806806807,0.02613707827157213
93,1.4679872372372376,0.026109509402821623
94,1.3883450950950953,0.02655093535328087
95,1.3073891391391395,0.02400523976543154
96,1.23781956956957,0.027734450411979854
97,1.1734739739739743,0.026915393118251748
98,1.0943323323323326,0.0250835698444581
99,1.0146901901901904,0.025296133760855842
100,0.9470287787787791,0.02783787990612392
101,0.874737737737738,0.026385348185805197
102,0.799787787787788,0.024082158050045235
103,0.7205523023023025,0.028785068349138396
104,0.6436316316316318,0.027310690475612208
105,0.5737179679679681,0.024506642987677858
106,0.505430930930931,0.02660071582338623
107,0.4245375375375377,0.027302591889163355
108,0.3557500000000001,0.024015591261170807
109,0.2903721221221221,0.02774598512923794
110,0.22099024024024025,0.02790462121634282
111,0.1358113113113113,0.02779925774032637
112,0.06793093093093093,0.026156015012910313
113,0.012218968968968971,0.024518139758457475
114,-0.05462912912912913,0.02726676445393051
115,-0.1166599099099099,0.02595796038982052
116,-0.17890965965965966,0.025151006091042875
117,-0.23571646646646646,0.026115055480495843
118,-0.3012507507507507,0.0265191478396097
119,-0.3624056556556555,0.026095826538131604
120,-0.42027602602602593,0.027168436599675622
121,-0.4829949949949948,0.026053382769396827
122,-0.5308553553553552,0.02387722965389397
123,-0.5839084084084082,0.02486029522447425
124,-0.6263258258258256,0.028179729698127935
125,-0.6877935435435434,0.025059293666320905
126,-0.7362169669669668,0.025433932449185667
127,-0.7819502002002,0.026177367888111088
128,-0.8234291791791789,0.026403699215435443
129,-0.8639384384384382,0.025840989158401977
130,-0.9196191191191189,0.026761277824790812
131,-0.9513696196196193,0.028353405810881558
132,-0.98703028028028,0.028587771112465205
133,-1.036423423423423,0.0255020537729519
134,-1.042523273273273,0.02364455193554382
135,-1.0801859359359356,0.025658736731775596
136,-1.1376496496496493,0.02970127595189385
137,-1.0936994494494492,0.03667460427592904
138,-1.1624869869869867,0.029508712186839953
139,-1.1455638138138136,0.02733257331341677
140,-1.1948005505505503,0.025437433247232404
141,-1.1887945445445443,0.02638557069894219
142,-1.1813495995995993,0.026640010416567685
143,-1.2244864864864862,0.022830106906208663
144,-1.1978973973973972,0.02495050371974687
145,-1.208783283283283,0.025260830655309555
146,-1.1918601101101098,0.02526908020293161
147,-1.1821316316316313,0.028398614345372164
148,-1.14328028028028,0.027364810512333124
149,-1.1245115115115112,0.02772682851747121
150,-1.0992049549549547,0.02744126219480104
151,-1.1182239739739737,0.027383469972796993
152,-1.08444019019019,0.02665102748732202
153,-1.0636068568568566,0.025501401471439526
154,-1.0393951451451449,0.025301007290696505
155,-1.023817067067067,0.024069721290233007
156,-0.9632877877877875,0.02997713110690233
157,-0.9238108108108105,0.027454737858411928
158,-0.8927484984984982,0.026780869341947396
159,-0.8599969969969967,0.025948119795312776
160,-0.8094777277277274,0.027014460905966306
161,-0.7959016516516514,0.026993117700220413
162,-0.7437557557557556,0.027508610070893016
163,-0.6973343343343341,0.027154494543376026
164,-0.6758753753753752,0.026342219377948964
165,-0.6361168668668667,0.02711890444453029
166,-0.5629812312312311,0.026633471467083922
167,-0.5149957457457456,0.024528793409492138
168,-0.4468963963963963,0.030819667079738756
169,-0.3912157157157156,0.030079778195983807
170,-0.3376308808808808,0.02821921816951922
171,-0.2471966966966967,0.027885678854642996
172,-0.21069144144144145,0.026123334931671276
173,-0.14878578578578577,0.024775999138106405
174,-0.08400225225225225,0.0264339968340214
175,-0.0039221721721721696,0.025623704076440303
176,0.029955455455455457,0.027116414635981616
177,0.10362287287287288,0.02823221852809079
178,0.17131556556556557,0.028353405810881555
179,0.21992667667667667,0.02848716746671812
180,0.28730655655655657,0.0298560452503768
181,0.35305980980980994,0.025102170879163232
182,0.431575825825826,0.028490224403824444
183,0.5044924924924926,0.026276946580896896
184,0.5577019519519522,0.030703147264501067
185,0.6134764764764766,0.027398581248883107
186,0.6829834834834837,0.03032826290786345
187,0.7892459959959963,0.025392617411424668
188,0.8112680180180183,0.02578025498754616
189,0.906988738738739,0.02831690365918658
190,0.9792484984984988,0.026302070672656497
191,1.0521651651651653,0.02637629772787639
192,1.0832274774774777,0.02629068405940695
193,1.2085402902902906,0.027566920864357657
194,1.2864932432432434,0.026737097622613663
195,1.3402344844844847,0.0273236933581139
196,1.442023773773774,0.02962527265110864
197,1.485504754754755,0.026025198863616882
198,1.5701519019019021,0.027783519131343106
199,1.652984734734735,0.027888135071791498
200,1.7233050550550553,0.02515474076501141
201,1.7623128128128132,0.025893910782491075
