Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.175,-0.0496,0.00025,-0.0496,1.637,-0.0496,-0.009375
-0.0992,0.2375,-0.0992,0.002875,-0.0992,1.66825,-0.0992,-0.020625
-0.1488,0.20625,-0.1488,0.00075,-0.1488,1.66825,-0.1488,-0.014375
-0.1984,0.20625,-0.1984,0.00175,-0.1984,1.637,-0.1984,-0.02125
-0.248,0.2375,-0.248,0.00225,-0.248,1.66825,-0.248,-0.023125
-0.2976,0.2375,-0.2976,-0.001625,-0.2976,1.6995,-0.2976,0.0
-0.34719999999999995,0.26875,-0.34719999999999995,-0.002375,-0.34719999999999995,1.637,-0.34719999999999995,-0.008125
-0.3968,0.3,-0.3968,0.00075,-0.3968,1.66825,-0.3968,-0.02125
-0.44639999999999996,0.33125,-0.44639999999999996,-0.00025,-0.44639999999999996,1.66825,-0.44639999999999996,-0.019375
-0.49599999999999994,0.3625,-0.49599999999999994,-0.002125,-0.49599999999999994,1.60575,-0.49599999999999994,-0.009375
-0.5456,0.3625,-0.5456,0.0,-0.5456,1.637,-0.5456,-0.01875
-0.5952,0.39375,-0.5952,0.00075,-0.5952,1.637,-0.5952,-0.029375
-0.6447999999999999,0.39375,-0.6447999999999999,-0.000875,-0.6447999999999999,1.637,-0.6447999999999999,-0.019375
-0.6943999999999999,0.3625,-0.6943999999999999,0.001375,-0.6943999999999999,1.637,-0.6943999999999999,-0.02625
-0.744,0.425,-0.744,0.000125,-0.744,1.637,-0.744,-0.009375
-0.7936,0.45625,-0.7936,0.00275,-0.7936,1.66825,-0.7936,-0.01875
-0.8432,0.425,-0.8432,-0.00025,-0.8432,1.637,-0.8432,-0.021875
-0.8927999999999999,0.4875,-0.8927999999999999,-0.000375,-0.8927999999999999,1.637,-0.8927999999999999,-0.008125
-0.9423999999999999,0.45625,-0.9423999999999999,-0.000375,-0.9423999999999999,1.637,-0.9423999999999999,-0.025
-0.992,0.4875,-0.992,-0.00125,-0.992,1.637,-0.992,-0.01625
-1.0416,0.4875,-1.0416,-0.000875,-1.0416,1.637,-1.0416,-0.02125
-1.0912,0.4875,-1.0912,0.000125,-1.0912,1.637,-1.0912,-0.0175
-1.1408,0.51875,-1.1408,0.002375,-1.1408,1.637,-1.1408,-0.029375
-1.1904000000000001,0.55,-1.1904000000000001,0.00125,-1.1904000000000001,1.637,-1.1904000000000001,-0.025625
-1.24,0.51875,-1.24,0.000375,-1.24,1.637,-1.24,-0.03
-1.2896,0.55,-1.2896,-0.000625,-1.2896,1.60575,-1.2896,-0.020625
-1.3392,0.58125,-1.3392,0.00225,-1.3392,1.637,-1.3392,-0.028125
