Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.175,-0.0496,-0.001125,-0.0496,2.762,-0.0496,-0.0025
-0.0992,0.175,-0.0992,0.001,-0.0992,2.762,-0.0992,-0.009375
-0.1488,0.2375,-0.1488,0.000625,-0.1488,2.8245,-0.1488,-0.014375
-0.1984,0.2375,-0.1984,0.001875,-0.1984,2.762,-0.1984,-0.01875
-0.248,0.2375,-0.248,-0.000125,-0.248,2.762,-0.248,-0.008125
-0.2976,0.2375,-0.2976,0.0015,-0.2976,2.79325,-0.2976,-0.005625
-0.34719999999999995,0.3,-0.34719999999999995,0.00375,-0.34719999999999995,2.79325,-0.34719999999999995,-0.016875
-0.3968,0.3,-0.3968,0.003875,-0.3968,2.79325,-0.3968,-0.025
-0.44639999999999996,0.26875,-0.44639999999999996,0.002375,-0.44639999999999996,2.762,-0.44639999999999996,-0.0175
-0.49599999999999994,0.3,-0.49599999999999994,0.000875,-0.49599999999999994,2.762,-0.49599999999999994,-0.015625
-0.5456,0.3,-0.5456,-0.000125,-0.5456,2.79325,-0.5456,-0.01
-0.5952,0.3625,-0.5952,0.001375,-0.5952,2.79325,-0.5952,-0.018125
-0.6447999999999999,0.39375,-0.6447999999999999,0.000375,-0.6447999999999999,2.79325,-0.6447999999999999,-0.01875
-0.6943999999999999,0.39375,-0.6943999999999999,0.00175,-0.6943999999999999,2.79325,-0.6943999999999999,-0.01875
-0.744,0.39375,-0.744,0.0025,-0.744,2.79325,-0.744,-0.019375
-0.7936,0.425,-0.7936,0.002625,-0.7936,2.79325,-0.7936,-0.029375
-0.8432,0.425,-0.8432,0.001,-0.8432,2.762,-0.8432,-0.0225
-0.8927999999999999,0.45625,-0.8927999999999999,0.001625,-0.8927999999999999,2.762,-0.8927999999999999,-0.015625
-0.9423999999999999,0.45625,-0.9423999999999999,0.0015,-0.9423999999999999,2.762,-0.9423999999999999,-0.0225
-0.992,0.45625,-0.992,0.001375,-0.992,2.762,-0.992,-0.024375
-1.0416,0.45625,-1.0416,0.001625,-1.0416,2.762,-1.0416,-0.028125
-1.0912,0.4875,-1.0912,0.0015,-1.0912,2.762,-1.0912,-0.020625
-1.1408,0.51875,-1.1408,0.004,-1.1408,2.79325,-1.1408,-0.03
-1.1904000000000001,0.51875,-1.1904000000000001,0.003125,-1.1904000000000001,2.79325,-1.1904000000000001,-0.026875
-1.24,0.55,-1.24,0.00225,-1.24,2.762,-1.24,-0.025625
-1.2896,0.51875,-1.2896,0.000625,-1.2896,2.762,-1.2896,-0.025
-1.3392,0.55,-1.3392,0.004,-1.3392,2.79325,-1.3392,-0.034375
-1.3888,0.55,-1.3888,0.002125,-1.3888,2.8245,-1.3888,-0.020625
-1.4384000000000001,0.58125,-1.4384000000000001,0.004,-1.4384000000000001,2.79325,-1.4384000000000001,-0.031875
-1.488,0.58125,-1.488,0.0035,-1.488,2.762,-1.488,-0.035
-1.5376,0.6125,-1.5376,0.004,-1.5376,2.79325,-1.5376,-0.03375
-1.5872,0.64375,-1.5872,0.003625,-1.5872,2.762,-1.5872,-0.02875
-1.6368,0.58125,-1.6368,0.00575,-1.6368,2.79325,-1.6368,-0.04375
