Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.20625,-0.0496,0.002125,-0.0496,-0.8005,-0.0496,-0.01125
-0.0992,0.20625,-0.0992,0.001375,-0.0992,-0.76925,-0.0992,-0.02
-0.1488,0.2375,-0.1488,-0.0005,-0.1488,-0.76925,-0.1488,0.00125
-0.1984,0.2375,-0.1984,-0.001125,-0.1984,-0.8005,-0.1984,-0.008125
-0.248,0.26875,-0.248,0.000875,-0.248,-0.76925,-0.248,-0.01625
-0.2976,0.26875,-0.2976,0.001,-0.2976,-0.8005,-0.2976,-0.015
-0.34719999999999995,0.26875,-0.34719999999999995,0.000125,-0.34719999999999995,-0.8005,-0.34719999999999995,-0.01375
-0.3968,0.33125,-0.3968,-0.0005,-0.3968,-0.8005,-0.3968,-0.0175
-0.44639999999999996,0.33125,-0.44639999999999996,0.000375,-0.44639999999999996,-0.76925,-0.44639999999999996,-0.02375
-0.49599999999999994,0.33125,-0.49599999999999994,-0.002125,-0.49599999999999994,-0.8005,-0.49599999999999994,-0.015625
-0.5456,0.39375,-0.5456,0.000125,-0.5456,-0.8005,-0.5456,-0.0225
-0.5952,0.3625,-0.5952,-0.00225,-0.5952,-0.76925,-0.5952,-0.023125
-0.6447999999999999,0.39375,-0.6447999999999999,0.0,-0.6447999999999999,-0.76925,-0.6447999999999999,-0.016875
-0.6943999999999999,0.39375,-0.6943999999999999,0.000125,-0.6943999999999999,-0.8005,-0.6943999999999999,-0.02625
-0.744,0.425,-0.744,-0.00125,-0.744,-0.83175,-0.744,-0.023125
-0.7936,0.425,-0.7936,-0.0015,-0.7936,-0.8005,-0.7936,-0.03
-0.8432,0.45625,-0.8432,-0.001625,-0.8432,-0.8005,-0.8432,-0.0225
-0.8927999999999999,0.45625,-0.8927999999999999,-0.002625,-0.8927999999999999,-0.8005,-0.8927999999999999,-0.011875
-0.9423999999999999,0.45625,-0.9423999999999999,-0.00275,-0.9423999999999999,-0.8005,-0.9423999999999999,-0.019375
-0.992,0.45625,-0.992,-0.00225,-0.992,-0.8005,-0.992,-0.03
-1.0416,0.4875,-1.0416,-0.001375,-1.0416,-0.8005,-1.0416,-0.024375
-1.0912,0.45625,-1.0912,-0.003125,-1.0912,-0.8005,-1.0912,-0.019375
-1.1408,0.4875,-1.1408,-0.003375,-1.1408,-0.8005,-1.1408,-0.02375
-1.1904000000000001,0.55,-1.1904000000000001,-0.004375,-1.1904000000000001,-0.83175,-1.1904000000000001,-0.02125
-1.24,0.51875,-1.24,-0.004875,-1.24,-0.8005,-1.24,-0.019375
-1.2896,0.51875,-1.2896,-0.00425,-1.2896,-0.8005,-1.2896,-0.019375
-1.3392,0.55,-1.3392,-0.00325,-1.3392,-0.83175,-1.3392,-0.02625
-1.3888,0.58125,-1.3888,-0.002125,-1.3888,-0.76925,-1.3888,-0.031875
-1.4384000000000001,0.58125,-1.4384000000000001,-0.0025,-1.4384000000000001,-0.8005,-1.4384000000000001,-0.030625
-1.488,0.55,-1.488,-0.003,-1.488,-0.8005,-1.488,-0.035625
-1.5376,0.58125,-1.5376,-0.004125,-1.5376,-0.8005,-1.5376,-0.025
-1.5872,0.58125,-1.5872,-0.003125,-1.5872,-0.8005,-1.5872,-0.03125
-1.6368,0.58125,-1.6368,-0.00575,-1.6368,-0.8005,-1.6368,-0.020625
-1.6864000000000001,0.6125,-1.6864000000000001,-0.004,-1.6864000000000001,-0.8005,-1.6864000000000001,-0.02875
-1.736,0.64375,-1.736,-0.003625,-1.736,-0.8005,-1.736,-0.026875
-1.7856,0.64375,-1.7856,-0.00475,-1.7856,-0.8005,-1.7856,-0.029375
-1.8352,0.6125,-1.8352,-0.00725,-1.8352,-0.83175,-1.8352,-0.020625
-1.8848,0.64375,-1.8848,-0.007125,-1.8848,-0.8005,-1.8848,-0.020625
-1.9344000000000001,0.675,-1.9344000000000001,-0.0065,-1.9344000000000001,-0.76925,-1.9344000000000001,-0.02375
-1.984,0.675,-1.984,-0.005,-1.984,-0.83175,-1.984,-0.024375
-2.0336,0.64375,-2.0336,-0.00425,-2.0336,-0.8005,-2.0336,-0.02
-2.0831999999999997,0.675,-2.0831999999999997,-0.004,-2.0831999999999997,-0.8005,-2.0831999999999997,-0.04
-2.1327999999999996,0.64375,-2.1327999999999996,-0.00725,-2.1327999999999996,-0.8005,-2.1327999999999996,-0.0325
-2.1824,0.675,-2.1824,-0.004,-2.1824,-0.8005,-2.1824,-0.0325
-2.2319999999999998,0.64375,-2.2319999999999998,-0.005625,-2.2319999999999998,-0.8005,-2.2319999999999998,-0.024375
-2.2815999999999996,0.64375,-2.2815999999999996,-0.007375,-2.2815999999999996,-0.8005,-2.2815999999999996,-0.024375
-2.3312,0.675,-2.3312,-0.006125,-2.3312,-0.83175,-2.3312,-0.025625
-2.3808,0.675,-2.3808,-0.0045,-2.3808,-0.8005,-2.3808,-0.03375
-2.4303999999999997,0.675,-2.4303999999999997,-0.005375,-2.4303999999999997,-0.8005,-2.4303999999999997,-0.03
-2.48,0.64375,-2.48,-0.0065,-2.48,-0.8005,-2.48,-0.019375
-2.5296,0.70625,-2.5296,-0.006,-2.5296,-0.83175,-2.5296,-0.03
-2.5791999999999997,0.70625,-2.5791999999999997,-0.00925,-2.5791999999999997,-0.8005,-2.5791999999999997,-0.025
-2.6287999999999996,0.70625,-2.6287999999999996,-0.008375,-2.6287999999999996,-0.8005,-2.6287999999999996,-0.0275
-2.6784,0.64375,-2.6784,-0.0075,-2.6784,-0.83175,-2.6784,-0.02625
-2.7279999999999998,0.70625,-2.7279999999999998,-0.00675,-2.7279999999999998,-0.83175,-2.7279999999999998,-0.024375
-2.7775999999999996,0.675,-2.7775999999999996,-0.005875,-2.7775999999999996,-0.83175,-2.7775999999999996,-0.021875
-2.8272,0.64375,-2.8272,-0.007375,-2.8272,-0.83175,-2.8272,-0.02625
-2.8768,0.675,-2.8768,-0.007875,-2.8768,-0.83175,-2.8768,-0.02375
-2.9263999999999997,0.675,-2.9263999999999997,-0.00575,-2.9263999999999997,-0.863,-2.9263999999999997,-0.025
-2.976,0.64375,-2.976,-0.005125,-2.976,-0.83175,-2.976,-0.025
-3.0256,0.675,-3.0256,-0.005125,-3.0256,-0.8005,-3.0256,-0.031875
