Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.0496,0.14375,-0.0496,0.00225,-0.0496,-0.83175,-0.0496,-0.014375
-0.0992,0.175,-0.0992,0.000875,-0.0992,-0.83175,-0.0992,-0.005
-0.1488,0.2375,-0.1488,-0.002,-0.1488,-0.8005,-0.1488,-0.011875
-0.1984,0.3,-0.1984,0.00025,-0.1984,-0.83175,-0.1984,-0.016875
-0.248,0.2375,-0.248,0.00075,-0.248,-0.83175,-0.248,-0.020625
-0.2976,0.2375,-0.2976,-0.002625,-0.2976,-0.8005,-0.2976,-0.004375
-0.34719999999999995,0.2375,-0.34719999999999995,-0.00225,-0.34719999999999995,-0.83175,-0.34719999999999995,-0.01
-0.3968,0.26875,-0.3968,-0.000875,-0.3968,-0.8005,-0.3968,-0.013125
-0.44639999999999996,0.3625,-0.44639999999999996,-0.000375,-0.44639999999999996,-0.8005,-0.44639999999999996,-0.018125
-0.49599999999999994,0.33125,-0.49599999999999994,-0.00225,-0.49599999999999994,-0.83175,-0.49599999999999994,-0.01375
-0.5456,0.3625,-0.5456,0.000125,-0.5456,-0.8005,-0.5456,-0.019375
-0.5952,0.33125,-0.5952,-0.001375,-0.5952,-0.83175,-0.5952,-0.023125
-0.6447999999999999,0.3625,-0.6447999999999999,-0.001,-0.6447999999999999,-0.863,-0.6447999999999999,-0.01125
-0.6943999999999999,0.425,-0.6943999999999999,-0.0005,-0.6943999999999999,-0.863,-0.6943999999999999,-0.013125
-0.744,0.425,-0.744,-0.002125,-0.744,-0.8005,-0.744,-0.025
-0.7936,0.425,-0.7936,-0.00125,-0.7936,-0.83175,-0.7936,-0.019375
-0.8432,0.425,-0.8432,-0.001875,-0.8432,-0.8005,-0.8432,-0.02125
-0.8927999999999999,0.425,-0.8927999999999999,-0.003875,-0.8927999999999999,-0.863,-0.8927999999999999,-0.015625
-0.9423999999999999,0.4875,-0.9423999999999999,-0.002875,-0.9423999999999999,-0.8005,-0.9423999999999999,-0.028125
-0.992,0.4875,-0.992,-0.00225,-0.992,-0.83175,-0.992,-0.019375
-1.0416,0.4875,-1.0416,-0.001875,-1.0416,-0.83175,-1.0416,-0.018125
-1.0912,0.4875,-1.0912,-0.004,-1.0912,-0.83175,-1.0912,-0.011875
-1.1408,0.4875,-1.1408,-0.0045,-1.1408,-0.83175,-1.1408,-0.020625
-1.1904000000000001,0.55,-1.1904000000000001,-0.003,-1.1904000000000001,-0.83175,-1.1904000000000001,-0.016875
