Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,-0.2375,-0.0992,-2.4375,-0.0992,0.15625
-0.1984,-0.26875,-0.1984,-2.4375,-0.1984,0.3125
-0.2976,-0.2375,-0.2976,-2.4375,-0.2976,0.15625
-0.3968,-0.2375,-0.3968,-2.3125,-0.3968,0.15625
-0.496,-0.26875,-0.496,-2.25,-0.496,0.15625
-0.5952,-0.175,-0.5952,-2.25,-0.5952,0.3125
-0.6943999999999999,-0.2375,-0.6943999999999999,-2.25,-0.6943999999999999,0.15625
-0.7936,-0.2375,-0.7936,-2.3125,-0.7936,0.15625
-0.8927999999999999,-0.20625,-0.8927999999999999,-2.375,-0.8927999999999999,0.15625
-0.9919999999999999,-0.20625,-0.9919999999999999,-2.1875,-0.9919999999999999,0.15625
-1.0912,-0.175,-1.0912,-2.375,-1.0912,0.3125
-1.1904,-0.20625,-1.1904,-2.4375,-1.1904,0.0
-1.2895999999999999,-0.20625,-1.2895999999999999,-2.375,-1.2895999999999999,0.15625
-1.3887999999999998,-0.175,-1.3887999999999998,-2.4375,-1.3887999999999998,0.46875
-1.488,-0.175,-1.488,-2.5,-1.488,0.0
-1.5872,-0.20625,-1.5872,-2.625,-1.5872,0.15625
-1.6864,-0.14375,-1.6864,-2.6875,-1.6864,0.3125
-1.7855999999999999,-0.14375,-1.7855999999999999,-2.6875,-1.7855999999999999,0.15625
-1.8847999999999998,-0.14375,-1.8847999999999998,-2.8125,-1.8847999999999998,0.15625
-1.984,-0.14375,-1.984,-2.9375,-1.984,0.15625
-2.0832,-0.175,-2.0832,-3.0625,-2.0832,0.15625
-2.1824,-0.14375,-2.1824,-3.0625,-2.1824,0.3125
-2.2816,-0.175,-2.2816,-3.0625,-2.2816,0.15625
-2.3808000000000002,-0.14375,-2.3808000000000002,-3.1875,-2.3808000000000002,0.15625
-2.48,-0.14375,-2.48,-3.25,-2.48,0.3125
-2.5792,-0.1125,-2.5792,-4.5625,-2.5792,0.46875
-2.6784,-0.1125,-2.6784,-4.375,-2.6784,0.15625
-2.7776,-0.14375,-2.7776,-4.3125,-2.7776,0.15625
-2.8768000000000002,-0.1125,-2.8768000000000002,-4.0625,-2.8768000000000002,0.15625
-2.976,-0.1125,-2.976,-4.0,-2.976,0.15625
-3.0752,-0.05,-3.0752,-3.75,-3.0752,0.3125
-3.1744,-0.1125,-3.1744,-3.6875,-3.1744,0.0
-3.2736,-0.1125,-3.2736,-3.75,-3.2736,0.15625
-3.3728000000000002,-0.05,-3.3728000000000002,-3.4375,-3.3728000000000002,0.3125
-3.472,-0.08125,-3.472,-3.1875,-3.472,0.3125
-3.5712,-0.05,-3.5712,-3.0,-3.5712,0.15625
-3.6704,-0.08125,-3.6704,-2.9375,-3.6704,0.0
-3.7696,-0.08125,-3.7696,-3.0,-3.7696,0.15625
