Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,-0.20625,-0.0992,-2.25,-0.0992,0.15625
-0.1984,-0.3,-0.1984,-2.375,-0.1984,0.15625
-0.2976,-0.2375,-0.2976,-2.4375,-0.2976,0.3125
-0.3968,-0.2375,-0.3968,-2.375,-0.3968,0.3125
-0.496,-0.2375,-0.496,-2.5,-0.496,0.3125
-0.5952,-0.26875,-0.5952,-2.5,-0.5952,0.15625
-0.6943999999999999,-0.2375,-0.6943999999999999,-2.5,-0.6943999999999999,0.15625
-0.7936,-0.2375,-0.7936,-2.6875,-0.7936,0.3125
-0.8927999999999999,-0.20625,-0.8927999999999999,-2.75,-0.8927999999999999,0.15625
-0.9919999999999999,-0.20625,-0.9919999999999999,-2.875,-0.9919999999999999,0.15625
-1.0912,-0.20625,-1.0912,-2.875,-1.0912,0.15625
-1.1904,-0.20625,-1.1904,-2.875,-1.1904,0.3125
-1.2895999999999999,-0.20625,-1.2895999999999999,-3.125,-1.2895999999999999,0.15625
-1.3887999999999998,-0.14375,-1.3887999999999998,-3.0625,-1.3887999999999998,0.3125
-1.488,-0.20625,-1.488,-3.125,-1.488,0.3125
-1.5872,-0.14375,-1.5872,-3.25,-1.5872,0.3125
-1.6864,-0.175,-1.6864,-3.375,-1.6864,0.3125
-1.7855999999999999,-0.175,-1.7855999999999999,-3.375,-1.7855999999999999,0.3125
-1.8847999999999998,-0.175,-1.8847999999999998,-3.4375,-1.8847999999999998,0.15625
-1.984,-0.175,-1.984,-3.5,-1.984,0.15625
-2.0832,-0.1125,-2.0832,-3.625,-2.0832,0.15625
-2.1824,-0.175,-2.1824,-3.625,-2.1824,0.3125
-2.2816,-0.14375,-2.2816,-3.75,-2.2816,0.0
-2.3808000000000002,-0.1125,-2.3808000000000002,-3.8125,-2.3808000000000002,0.3125
-2.48,-0.1125,-2.48,-3.9375,-2.48,0.3125
-2.5792,-0.14375,-2.5792,-3.9375,-2.5792,0.3125
-2.6784,-0.08125,-2.6784,-3.6875,-2.6784,0.46875
-2.7776,-0.14375,-2.7776,-3.5625,-2.7776,0.15625
-2.8768000000000002,-0.08125,-2.8768000000000002,-3.5625,-2.8768000000000002,0.15625
-2.976,-0.1125,-2.976,-3.4375,-2.976,0.15625
-3.0752,-0.05,-3.0752,-3.25,-3.0752,0.3125
-3.1744,-0.1125,-3.1744,-3.1875,-3.1744,0.3125
-3.2736,-0.05,-3.2736,-3.0,-3.2736,0.15625
-3.3728000000000002,-0.1125,-3.3728000000000002,-2.9375,-3.3728000000000002,0.15625
-3.472,-0.1125,-3.472,-2.75,-3.472,0.3125
-3.5712,-0.08125,-3.5712,-2.5625,-3.5712,0.15625
-3.6704,-0.08125,-3.6704,-2.625,-3.6704,0.15625
-3.7696,-0.01875,-3.7696,-2.5,-3.7696,0.3125
-3.8688000000000002,-0.08125,-3.8688000000000002,-2.25,-3.8688000000000002,0.15625
-3.968,-0.05,-3.968,-2.125,-3.968,0.15625
-4.0672,-0.05,-4.0672,-2.125,-4.0672,0.15625
-4.166399999999999,-0.01875,-4.166399999999999,-1.9375,-4.166399999999999,0.15625
-4.265599999999999,-0.01875,-4.265599999999999,-1.8125,-4.265599999999999,0.3125
-4.3648,-0.01875,-4.3648,-1.875,-4.3648,0.15625
-4.4639999999999995,-0.01875,-4.4639999999999995,-1.5625,-4.4639999999999995,0.15625
-4.563199999999999,-0.05,-4.563199999999999,-1.5,-4.563199999999999,0.15625
-4.6624,0.0125,-4.6624,-1.4375,-4.6624,0.3125
-4.7616,-0.01875,-4.7616,-1.3125,-4.7616,0.3125
-4.860799999999999,0.0125,-4.860799999999999,-1.125,-4.860799999999999,0.15625
-4.96,0.04375,-4.96,-1.0625,-4.96,0.15625
-5.0592,0.04375,-5.0592,-1.125,-5.0592,0.15625
-5.158399999999999,0.0125,-5.158399999999999,-1.0625,-5.158399999999999,0.15625
-5.257599999999999,0.04375,-5.257599999999999,-0.8125,-5.257599999999999,0.3125
-5.3568,0.04375,-5.3568,-1.0,-5.3568,0.15625
-5.4559999999999995,0.0125,-5.4559999999999995,-0.625,-5.4559999999999995,0.15625
-5.555199999999999,0.075,-5.555199999999999,-0.5625,-5.555199999999999,0.15625
-5.6544,0.075,-5.6544,-0.5,-5.6544,0.15625
-5.7536,0.04375,-5.7536,-0.5625,-5.7536,0.0
-5.852799999999999,0.075,-5.852799999999999,-0.375,-5.852799999999999,0.0
-5.952,0.04375,-5.952,-0.25,-5.952,0.0
-6.0512,0.10625,-6.0512,-0.1875,-6.0512,0.15625
-6.150399999999999,0.075,-6.150399999999999,-0.125,-6.150399999999999,0.15625
-6.249599999999999,0.10625,-6.249599999999999,-0.0625,-6.249599999999999,0.15625
-6.3488,0.10625,-6.3488,-0.1875,-6.3488,0.15625
-6.4479999999999995,0.10625,-6.4479999999999995,0.0625,-6.4479999999999995,0.0
-6.547199999999999,0.075,-6.547199999999999,-0.0625,-6.547199999999999,0.15625
-6.6464,0.10625,-6.6464,0.0625,-6.6464,0.0
-6.7456,0.1375,-6.7456,0.1875,-6.7456,0.0
-6.844799999999999,0.10625,-6.844799999999999,0.1875,-6.844799999999999,0.15625
-6.943999999999999,0.10625,-6.943999999999999,0.125,-6.943999999999999,0.0
-7.0432,0.1375,-7.0432,0.25,-7.0432,0.0
-7.142399999999999,0.10625,-7.142399999999999,0.4375,-7.142399999999999,0.0
-7.241599999999999,0.16875,-7.241599999999999,0.4375,-7.241599999999999,0.0
-7.3408,0.16875,-7.3408,0.5,-7.3408,0.15625
-7.4399999999999995,0.10625,-7.4399999999999995,0.625,-7.4399999999999995,0.15625
-7.539199999999999,0.1375,-7.539199999999999,0.6875,-7.539199999999999,0.0
-7.6384,0.1375,-7.6384,0.6875,-7.6384,0.0
-7.7376,0.2,-7.7376,0.8125,-7.7376,0.0
-7.836799999999999,0.16875,-7.836799999999999,0.8125,-7.836799999999999,0.0
-7.935999999999999,0.1375,-7.935999999999999,0.875,-7.935999999999999,-0.15625
-8.0352,0.16875,-8.0352,0.9375,-8.0352,0.0
-8.1344,0.2,-8.1344,1.0,-8.1344,0.0
