Angle,Voltage,Voltage_std
0,-0.25391016016016016,0.09253445033539265
1,-0.20495495495495494,0.09074753075048533
2,-0.17555055055055055,0.08832157733657398
3,-0.15302802802802803,0.08664801985365721
4,-0.13895145145145146,0.08807194609002052
5,-0.06309434434434434,0.09136115781174321
6,-0.08014264264264265,0.08890435117068513
7,-0.041197447447447445,0.0888448966269174
8,-0.004598348348348348,0.09125801156309085
9,0.018549799799799798,0.09061102481363809
10,0.0698511011011011,0.08826505613164652
11,0.07157157157157157,0.09256854726944896
12,0.11661661661661661,0.08928025118925563
13,0.1550925925925926,0.09023605976363802
14,0.1890327827827828,0.08841376226143238
15,0.20013763763763764,0.08799274855704559
16,0.23767517517517517,0.0868071055151147
17,0.273023023023023,0.08483169742117523
18,0.29163538538538536,0.0896166398821692
19,0.320726976976977,0.09254713903419103
20,0.38501001001001,0.08896981526297461
21,0.4420983483483483,0.08936378271109169
22,0.4923048048048048,0.08285938458950494
23,0.5171734234234234,0.07877015459008595
24,0.5551801801801802,0.07809646118626237
25,0.6046046046046046,0.08516928437423693
26,0.659816066066066,0.09190709808996778
27,0.7090840840840841,0.08547263089767101
28,0.7630442942942943,0.09027563163525705
29,0.8495370370370371,0.09083590722655496
30,0.9081894394394394,0.0966313158209251
31,0.9754441941941941,0.09279184920349916
32,1.0755442942942943,0.08808333356049036
33,1.1698573573573574,0.07520399966084525
34,1.2383633633633633,0.08258791444704129
35,1.3326764264264264,0.08007030408296374
36,1.4232357357357357,0.08679160467393209
37,1.53490990990991,0.08589403531208721
38,1.6140515515515514,0.07644034092556044
39,1.7876626626626626,0.09703905216438524
40,1.94751001001001,0.08329518586261626
41,2.1323823823823824,0.09167950663516244
42,2.291604104104104,0.08493285517431541
43,2.473973973973974,0.0929230455307726
44,2.6654154154154153,0.09150242645224908
45,2.944288038038038,0.09229382877736161
46,3.1210272772772774,0.08873524180015246
47,3.2777464964964964,0.08443715411910488
48,3.499530780780781,0.08403872097202339
49,3.6532782782782784,0.07376282663531726
50,3.833145645645646,0.09769680508738676
51,3.971565315315315,0.08755434491782613
52,3.995964714714715,0.08755685951049771
53,4.080893393393393,0.08793323404746604
54,4.16331956956957,0.09313210243207404
55,4.135166416416417,0.09363663727735733
56,4.166604104104104,0.08941824153993
57,4.200387887887888,0.09372437757806579
58,4.1495558058058055,0.0943588326052042
59,4.124374374374375,0.09034416376784334
60,4.086054804804805,0.09207941507534437
61,4.063845095095095,0.08870380815696421
62,4.006443943943944,0.08659803378435434
63,3.9809496996997,0.09087360272148062
64,3.9079079079079078,0.0947724741123545
65,3.8121871871871873,0.09812579448105649
66,3.7571321321321323,0.09744633765453085
67,3.6709522022022023,0.08019424868828083
68,3.6148023023023024,0.08103542555512129
69,3.4818568568568566,0.08655141060206782
70,3.400681931931932,0.09053161654895121
71,3.3406218718718717,0.08412716627049971
72,3.230980980980981,0.08398747322844007
73,3.1396396396396398,0.0873579836797007
74,3.035785785785786,0.09170992036116271
75,2.9428803803803802,0.08696336848301917
76,2.8305805805805804,0.09105539851575042
77,2.691535285285285,0.09164801513055841
78,2.59034034034034,0.08480487471873505
79,2.465058808808809,0.08904979209945096
80,2.327264764764765,0.08728094111776133
81,2.19603978978979,0.08896376598095075
82,2.0917167167167166,0.09338313882306205
83,1.9484484484484486,0.08775221818787253
84,1.8079954954954955,0.09607886540810022
85,1.6598786286286287,0.08407218983900412
86,1.544137887887888,0.08381340513500074
87,1.4282407407407407,0.08269921258158064
88,1.2935748248248249,0.0785297237474843
89,1.1564064064064064,0.0795584520732731
90,1.0275275275275275,0.08773799960431947
91,0.8784722222222222,0.09414366519507847
92,0.7339527027027027,0.08935392731732464
