Angle,Voltage,Voltage_std
50,0.07272897897897898,0.2969642435471046
51,2.573511011011011,0.10566662168735072
52,2.6091716716716715,0.07914411443157013
53,2.495777027027027,0.13006939568154852
54,2.6637575075075075,0.107820409985787
55,2.7048923923923924,0.07819256684424598
56,2.8212587587587588,0.12377212842815824
57,2.731950700700701,0.09554063283248411
58,2.8774086586586587,0.09795212655526833
59,2.8772522522522523,0.09892405370198527
60,3.0145770770770772,0.09315180056237818
61,3.089964964964965,0.08812442730856318
62,3.1597222222222223,0.08989436948069106
63,3.2118055555555554,0.09745989289132764
64,3.514764764764765,0.09932927450905002
65,3.528684934934935,0.1070329619823795
66,3.7682995495495497,0.10686461279471826
67,4.029498248248248,0.10303847029529908
68,4.240021271271272,0.14593765418628218
69,4.685153903903904,0.11601771366760955
70,5.003128128128128,0.11777641267665857
71,5.474693443443443,0.18381393000918067
72,6.107044544544545,0.1581750600359777
73,7.037193443443443,0.1786903321093335
74,7.865521771771772,0.13374640954444345
75,8.789883633633634,0.255342356462679
76,9.690784734734736,0.21150955899971274
77,10.226653553553552,0.24074030376890285
78,10.483786686686685,0.1921458144273116
79,10.620485785785785,0.2650279767621237
80,10.642853953953955,0.31572816122999786
81,10.513195295295295,0.2504846376658546
82,10.342089689689688,0.17640738082011084
83,10.201318768768768,0.12138624285948194
84,9.68093093093093,0.14832523465165562
85,9.22000125125125,0.23769780959154957
86,8.881224974974975,0.15272026422016774
87,8.446884384384385,0.1209293633999978
88,7.847691441441442,0.14500012710748053
89,7.466685435435435,0.09269425378776647
90,6.971971971971972,0.18845265052979998
91,6.625844594594595,0.10044141283964515
92,6.081081081081081,0.0868195041954351
93,5.476101101101101,0.13086721329769765
94,4.997966716716717,0.08254821341718548
95,4.4557057057057055,0.10688521320219535
96,3.900619369369369,0.08935392731732462
97,3.3277027027027026,0.09721334469654767
98,2.795138888888889,0.08741341227931203
99,2.3862925425425425,0.08417687591245189
100,1.8401213713713713,0.08436237375944058
101,1.3347722722722724,0.09087790978245687
102,0.7518455955955956,0.09542687991352673
103,0.33580455455455455,0.08826339319533966
104,-0.16782407407407407,0.08279765754907643
105,-0.6178053053053053,0.09635218601896126
106,-1.2256006006006006,0.0921726189349145
107,-1.6543105605605606,0.14225745197960568
108,-2.1296296296296298,0.1265160583720065
109,-2.741804304304304,0.13167728932893671
110,-3.3125312812812813,0.10082379628767119
111,-3.7753378378378377,0.09297647204580207
112,-4.1432057057057055,0.1356976790058144
113,-4.432713963963964,0.11017563023282373
114,-5.201607857857858,0.10828656100879243
115,-5.5474224224224224,0.16453403846180367
116,-6.021646646646647,0.13684443326340115
117,-6.405311561561562,0.20466242950041655
118,-6.461305055055055,0.28234324022769564
119,-6.968374624624625,0.19576847014557114
120,-7.48826951951952,0.1475931272979706
121,-7.701607857857858,0.17891320556611173
122,-7.826576576576577,0.22041120205171463
123,-7.573041791791792,0.35139754613275376
124,-7.486236236236236,0.1188760715772602
125,-6.729385635635635,0.13889223538204284
126,-5.940940940940941,0.1208403224260824
127,-4.701732982982983,0.11495285661937968
128,-3.949730980980981,0.11279905979896361
129,-3.103885135135135,0.09467304456456377
130,-2.3884822322322323,0.0983901970625129
131,-1.7273523523523524,0.13135028261757067
132,-1.2202827827827827,0.09246701242741172
133,-0.9770708208208209,0.1093098403306859
134,-0.7243180680680681,0.11047120782869399
135,-0.6453328328328328,0.08048747226292026
136,-0.39085960960960964,0.09480086340033618
137,-0.27386761761761763,0.10392355380261442
138,-0.1171483983983984,0.08779987545872718
139,-0.03878878878878879,0.11807015921447453
140,0.06271896896896897,0.09008058572724202
141,0.17767767767767767,0.08790763598616953
142,0.2712087087087087,0.08763226373820383
143,0.36286286286286284,0.08706963568702285
144,0.45482982982982983,0.0869093417289006
145,0.4915853353353353,0.08485937647920294
146,0.5467967967967968,0.08530274062014101
147,0.5948135635635635,0.07525115164924888
148,0.6187437437437437,0.07536224845299064
150,0.712743993993994,0.08647138624772688
