Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.06225,-0.0992,-1.776,-0.0992,3.90625
-0.1984,0.015375,-0.1984,-2.026,-0.1984,4.0625
-0.2976,-0.015875,-0.2976,-2.151,-0.2976,4.21875
-0.3968,-0.015875,-0.3968,-2.0885,-0.3968,4.0625
-0.496,-0.0315,-0.496,-2.4635,-0.496,4.0625
-0.5952,-0.047125,-0.5952,-1.5885,-0.5952,3.90625
-0.6943999999999999,-0.078375,-0.6943999999999999,-1.5885,-0.6943999999999999,4.0625
-0.7936,-0.094,-0.7936,-1.401,-0.7936,4.21875
-0.8927999999999999,-0.109625,-0.8927999999999999,-1.276,-0.8927999999999999,4.0625
-0.9919999999999999,-0.1565,-0.9919999999999999,-1.026,-0.9919999999999999,4.0625
-1.0912,-0.18775,-1.0912,-0.9635,-1.0912,4.0625
-1.1904,-0.18775,-1.1904,-0.7135,-1.1904,4.21875
-1.2895999999999999,-0.219,-1.2895999999999999,-0.651,-1.2895999999999999,3.90625
-1.3887999999999998,-0.234625,-1.3887999999999998,-0.526,-1.3887999999999998,4.0625
-1.488,-0.25025,-1.488,-0.3385,-1.488,4.0625
-1.5872,-0.2815,-1.5872,-0.2135,-1.5872,4.0625
-1.6864,-0.2815,-1.6864,-0.151,-1.6864,4.21875
-1.7855999999999999,-0.328375,-1.7855999999999999,-0.026,-1.7855999999999999,4.21875
-1.8847999999999998,-0.328375,-1.8847999999999998,0.0365,-1.8847999999999998,4.0625
-1.984,-0.344,-1.984,0.099,-1.984,4.21875
-2.0832,-0.37525,-2.0832,0.2865,-2.0832,4.0625
-2.1824,-0.4065,-2.1824,0.349,-2.1824,4.0625
-2.2816,-0.390875,-2.2816,0.474,-2.2816,4.0625
-2.3808000000000002,-0.43775,-2.3808000000000002,0.5365,-2.3808000000000002,4.0625
-2.48,-0.422125,-2.48,0.6615,-2.48,4.0625
-2.5792,-0.43775,-2.5792,0.599,-2.5792,4.0625
-2.6784,-0.469,-2.6784,0.724,-2.6784,4.0625
-2.7776,-0.469,-2.7776,0.849,-2.7776,3.90625
-2.8768000000000002,-0.484625,-2.8768000000000002,0.9115,-2.8768000000000002,4.0625
-2.976,-0.50025,-2.976,0.849,-2.976,4.0625
-3.0752,-0.50025,-3.0752,0.9115,-3.0752,4.0625
-3.1744,-0.50025,-3.1744,0.974,-3.1744,4.0625
-3.2736,-0.50025,-3.2736,0.974,-3.2736,3.90625
-3.3728000000000002,-0.50025,-3.3728000000000002,0.974,-3.3728000000000002,4.0625
-3.472,-0.5315,-3.472,0.599,-3.472,4.0625
-3.5712,-0.515875,-3.5712,0.6615,-3.5712,4.0625
-3.6704,-0.515875,-3.6704,0.2865,-3.6704,4.21875
-3.7696,-0.5315,-3.7696,0.4115,-3.7696,3.90625
-3.8688000000000002,-0.5315,-3.8688000000000002,0.349,-3.8688000000000002,4.0625
-3.968,-0.5315,-3.968,0.599,-3.968,3.90625
-4.0672,-0.5315,-4.0672,0.6615,-4.0672,4.0625
-4.166399999999999,-0.515875,-4.166399999999999,0.724,-4.166399999999999,3.90625
-4.265599999999999,-0.50025,-4.265599999999999,0.724,-4.265599999999999,4.21875
-4.3648,-0.50025,-4.3648,0.7865,-4.3648,4.0625
-4.4639999999999995,-0.50025,-4.4639999999999995,0.7865,-4.4639999999999995,4.0625
-4.563199999999999,-0.50025,-4.563199999999999,0.724,-4.563199999999999,4.0625
-4.6624,-0.50025,-4.6624,0.6615,-4.6624,4.0625
-4.7616,-0.50025,-4.7616,0.5365,-4.7616,3.90625
-4.860799999999999,-0.453375,-4.860799999999999,0.5365,-4.860799999999999,3.90625
-4.96,-0.453375,-4.96,0.474,-4.96,3.90625
-5.0592,-0.43775,-5.0592,0.2865,-5.0592,4.21875
-5.158399999999999,-0.422125,-5.158399999999999,0.1615,-5.158399999999999,3.90625
-5.257599999999999,-0.422125,-5.257599999999999,0.0365,-5.257599999999999,4.0625
-5.3568,-0.4065,-5.3568,-0.0885,-5.3568,4.21875
-5.4559999999999995,-0.390875,-5.4559999999999995,0.099,-5.4559999999999995,4.0625
-5.555199999999999,-0.37525,-5.555199999999999,0.099,-5.555199999999999,3.90625
-5.6544,-0.344,-5.6544,0.1615,-5.6544,4.0625
-5.7536,-0.328375,-5.7536,0.099,-5.7536,4.0625
-5.852799999999999,-0.328375,-5.852799999999999,0.0365,-5.852799999999999,3.90625
-5.952,-0.31275,-5.952,-0.026,-5.952,4.0625
-6.0512,-0.297125,-6.0512,-0.0885,-6.0512,4.0625
-6.150399999999999,-0.234625,-6.150399999999999,-0.276,-6.150399999999999,4.0625
-6.249599999999999,-0.25025,-6.249599999999999,-0.2135,-6.249599999999999,3.90625
-6.3488,-0.219,-6.3488,-0.4635,-6.3488,4.0625
-6.4479999999999995,-0.18775,-6.4479999999999995,-0.5885,-6.4479999999999995,4.0625
-6.547199999999999,-0.172125,-6.547199999999999,-0.7135,-6.547199999999999,3.90625
-6.6464,-0.140875,-6.6464,-0.8385,-6.6464,4.0625
-6.7456,-0.12525,-6.7456,-0.901,-6.7456,4.0625
-6.844799999999999,-0.094,-6.844799999999999,-1.026,-6.844799999999999,4.0625
-6.943999999999999,-0.078375,-6.943999999999999,-1.0885,-6.943999999999999,4.0625
-7.0432,-0.06275,-7.0432,-1.2135,-7.0432,4.0625
-7.142399999999999,-0.015875,-7.142399999999999,-1.4635,-7.142399999999999,4.0625
-7.241599999999999,0.015375,-7.241599999999999,-1.5885,-7.241599999999999,4.0625
-7.3408,0.031,-7.3408,-1.5885,-7.3408,4.0625
-7.4399999999999995,0.015375,-7.4399999999999995,-1.7135,-7.4399999999999995,4.0625
-7.539199999999999,0.06225,-7.539199999999999,-1.8385,-7.539199999999999,4.0625
-7.6384,0.077875,-7.6384,-2.276,-7.6384,4.0625
-7.7376,0.109125,-7.7376,-2.0885,-7.7376,3.90625
-7.836799999999999,0.12475,-7.836799999999999,-2.026,-7.836799999999999,4.0625
-7.935999999999999,0.171625,-7.935999999999999,-1.651,-7.935999999999999,4.0625
-8.0352,0.18725,-8.0352,-1.651,-8.0352,4.21875
-8.1344,0.202875,-8.1344,-1.5885,-8.1344,4.0625
-8.2336,0.202875,-8.2336,-1.4635,-8.2336,4.0625
-8.332799999999999,0.2185,-8.332799999999999,-1.3385,-8.332799999999999,4.0625
-8.431999999999999,0.24975,-8.431999999999999,-1.026,-8.431999999999999,3.90625
-8.5312,0.296625,-8.5312,-0.8385,-8.5312,4.0625
-8.6304,0.296625,-8.6304,-0.776,-8.6304,4.0625
-8.7296,0.327875,-8.7296,-0.7135,-8.7296,4.0625
-8.8288,0.359125,-8.8288,-0.526,-8.8288,4.0625
-8.927999999999999,0.390375,-8.927999999999999,-0.3385,-8.927999999999999,4.0625
-9.027199999999999,0.37475,-9.027199999999999,-0.2135,-9.027199999999999,4.0625
-9.1264,0.406,-9.1264,-0.0885,-9.1264,4.0625
-9.2256,0.406,-9.2256,-0.026,-9.2256,4.0625
-9.3248,0.421625,-9.3248,0.099,-9.3248,3.90625
-9.424,0.43725,-9.424,0.2865,-9.424,4.0625
-9.5232,0.452875,-9.5232,0.2865,-9.5232,3.90625
-9.622399999999999,0.452875,-9.622399999999999,0.474,-9.622399999999999,4.0625
-9.721599999999999,0.484125,-9.721599999999999,0.6615,-9.721599999999999,3.90625
-9.8208,0.515375,-9.8208,0.599,-9.8208,4.0625
-9.92,0.49975,-9.92,0.724,-9.92,4.0625
-10.0192,0.484125,-10.0192,0.7865,-10.0192,3.90625
-10.1184,0.49975,-10.1184,0.849,-10.1184,3.90625
-10.2176,0.515375,-10.2176,0.9115,-10.2176,4.0625
-10.316799999999999,0.531,-10.316799999999999,1.0365,-10.316799999999999,3.90625
-10.415999999999999,0.531,-10.415999999999999,1.0365,-10.415999999999999,4.0625
-10.5152,0.531,-10.5152,1.1615,-10.5152,4.0625
-10.6144,0.531,-10.6144,1.099,-10.6144,3.90625
-10.7136,0.531,-10.7136,1.1615,-10.7136,3.90625
-10.8128,0.531,-10.8128,1.099,-10.8128,4.0625
-10.911999999999999,0.515375,-10.911999999999999,1.1615,-10.911999999999999,4.0625
-11.011199999999999,0.515375,-11.011199999999999,1.0365,-11.011199999999999,3.90625
-11.110399999999998,0.531,-11.110399999999998,1.099,-11.110399999999998,4.0625
