Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.046625,-0.0992,-2.7135,-0.0992,8.75
-0.1984,0.031,-0.1984,-2.901,-0.1984,8.59375
-0.2976,0.015375,-0.2976,-3.0885,-0.2976,8.59375
-0.3968,-0.015875,-0.3968,-3.4635,-0.3968,8.4375
-0.496,-0.047125,-0.496,-3.7135,-0.496,8.4375
-0.5952,-0.06275,-0.5952,-3.9635,-0.5952,8.59375
-0.6943999999999999,-0.094,-0.6943999999999999,-4.3385,-0.6943999999999999,8.59375
-0.7936,-0.094,-0.7936,-4.151,-0.7936,8.4375
-0.8927999999999999,-0.12525,-0.8927999999999999,-3.776,-0.8927999999999999,8.4375
-0.9919999999999999,-0.12525,-0.9919999999999999,-3.651,-0.9919999999999999,8.59375
-1.0912,-0.172125,-1.0912,-3.276,-1.0912,8.4375
-1.1904,-0.219,-1.1904,-2.8385,-1.1904,8.59375
-1.2895999999999999,-0.203375,-1.2895999999999999,-2.651,-1.2895999999999999,8.59375
-1.3887999999999998,-0.234625,-1.3887999999999998,-2.276,-1.3887999999999998,8.4375
-1.488,-0.2815,-1.488,-1.8385,-1.488,8.4375
-1.5872,-0.2815,-1.5872,-1.526,-1.5872,8.59375
-1.6864,-0.297125,-1.6864,-1.276,-1.6864,8.59375
-1.7855999999999999,-0.297125,-1.7855999999999999,-1.151,-1.7855999999999999,8.4375
-1.8847999999999998,-0.344,-1.8847999999999998,-0.8385,-1.8847999999999998,8.4375
-1.984,-0.344,-1.984,-0.526,-1.984,8.4375
-2.0832,-0.344,-2.0832,-0.401,-2.0832,8.59375
-2.1824,-0.390875,-2.1824,0.099,-2.1824,8.59375
-2.2816,-0.390875,-2.2816,0.1615,-2.2816,8.4375
-2.3808000000000002,-0.4065,-2.3808000000000002,0.349,-2.3808000000000002,8.4375
-2.48,-0.422125,-2.48,0.6615,-2.48,8.59375
-2.5792,-0.43775,-2.5792,0.7865,-2.5792,8.59375
-2.6784,-0.453375,-2.6784,0.974,-2.6784,8.59375
-2.7776,-0.484625,-2.7776,1.2865,-2.7776,8.4375
-2.8768000000000002,-0.453375,-2.8768000000000002,1.474,-2.8768000000000002,8.59375
-2.976,-0.484625,-2.976,1.6615,-2.976,8.4375
-3.0752,-0.50025,-3.0752,1.7865,-3.0752,8.4375
-3.1744,-0.50025,-3.1744,1.9115,-3.1744,8.59375
-3.2736,-0.50025,-3.2736,1.974,-3.2736,8.59375
-3.3728000000000002,-0.50025,-3.3728000000000002,2.099,-3.3728000000000002,8.59375
-3.472,-0.515875,-3.472,2.224,-3.472,8.59375
-3.5712,-0.515875,-3.5712,2.1615,-3.5712,8.59375
-3.6704,-0.50025,-3.6704,2.2865,-3.6704,8.59375
-3.7696,-0.5315,-3.7696,2.349,-3.7696,8.4375
