Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,-0.59425,-0.0992,-1.09375,-0.0992,9.375
-0.1984,-0.6255,-0.1984,-1.25,-0.1984,9.375
-0.2976,-0.59425,-0.2976,-1.25,-0.2976,9.21875
-0.3968,-0.563,-0.3968,-1.25,-0.3968,9.375
-0.496,-0.6255,-0.496,-1.40625,-0.496,9.21875
-0.5952,-0.59425,-0.5952,-1.40625,-0.5952,9.375
-0.6943999999999999,-0.59425,-0.6943999999999999,-1.5625,-0.6943999999999999,9.375
-0.7936,-0.53175,-0.7936,-1.71875,-0.7936,9.21875
-0.8927999999999999,-0.563,-0.8927999999999999,-1.71875,-0.8927999999999999,9.375
-0.9919999999999999,-0.563,-0.9919999999999999,-1.71875,-0.9919999999999999,9.53125
-1.0912,-0.53175,-1.0912,-1.875,-1.0912,9.375
-1.1904,-0.5005,-1.1904,-2.03125,-1.1904,9.375
-1.2895999999999999,-0.5005,-1.2895999999999999,-2.03125,-1.2895999999999999,9.53125
-1.3887999999999998,-0.5005,-1.3887999999999998,-2.1875,-1.3887999999999998,9.53125
-1.488,-0.5005,-1.488,-2.34375,-1.488,9.21875
-1.5872,-0.46925,-1.5872,-2.5,-1.5872,9.375
-1.6864,-0.46925,-1.6864,-2.5,-1.6864,9.53125
-1.7855999999999999,-0.5005,-1.7855999999999999,-2.5,-1.7855999999999999,9.53125
-1.8847999999999998,-0.46925,-1.8847999999999998,-2.5,-1.8847999999999998,9.375
-1.984,-0.46925,-1.984,-2.8125,-1.984,9.375
-2.0832,-0.40675,-2.0832,-2.96875,-2.0832,9.21875
-2.1824,-0.3755,-2.1824,-2.96875,-2.1824,9.53125
-2.2816,-0.40675,-2.2816,-2.8125,-2.2816,9.375
-2.3808000000000002,-0.3755,-2.3808000000000002,-2.96875,-2.3808000000000002,9.53125
-2.48,-0.40675,-2.48,-3.125,-2.48,9.375
-2.5792,-0.34425,-2.5792,-3.125,-2.5792,9.53125
-2.6784,-0.40675,-2.6784,-3.125,-2.6784,9.53125
-2.7776,-0.34425,-2.7776,-3.28125,-2.7776,9.53125
-2.8768000000000002,-0.34425,-2.8768000000000002,-3.28125,-2.8768000000000002,9.53125
-2.976,-0.34425,-2.976,-3.4375,-2.976,9.375
-3.0752,-0.313,-3.0752,-3.59375,-3.0752,9.53125
-3.1744,-0.313,-3.1744,-3.59375,-3.1744,9.375
-3.2736,-0.28175,-3.2736,-3.59375,-3.2736,9.375
-3.3728000000000002,-0.2505,-3.3728000000000002,-3.90625,-3.3728000000000002,9.53125
-3.472,-0.2505,-3.472,-3.90625,-3.472,9.21875
-3.5712,-0.2505,-3.5712,-4.0625,-3.5712,9.53125
-3.6704,-0.21925,-3.6704,-4.0625,-3.6704,9.53125
-3.7696,-0.2505,-3.7696,-4.21875,-3.7696,9.53125
-3.8688000000000002,-0.21925,-3.8688000000000002,-4.375,-3.8688000000000002,9.53125
-3.968,-0.188,-3.968,-4.84375,-3.968,9.375
-4.0672,-0.15675,-4.0672,-4.6875,-4.0672,9.53125
-4.166399999999999,-0.188,-4.166399999999999,-4.53125,-4.166399999999999,9.53125
