Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,-0.6255,-0.0992,-0.9375,-0.0992,6.09375
-0.1984,-0.65675,-0.1984,-0.9375,-0.1984,5.9375
-0.2976,-0.59425,-0.2976,-0.9375,-0.2976,5.9375
-0.3968,-0.59425,-0.3968,-0.9375,-0.3968,5.9375
-0.496,-0.6255,-0.496,-1.09375,-0.496,6.09375
-0.5952,-0.59425,-0.5952,-1.09375,-0.5952,5.78125
-0.6943999999999999,-0.563,-0.6943999999999999,-1.25,-0.6943999999999999,5.9375
-0.7936,-0.563,-0.7936,-1.25,-0.7936,5.9375
-0.8927999999999999,-0.563,-0.8927999999999999,-1.25,-0.8927999999999999,6.09375
-0.9919999999999999,-0.563,-0.9919999999999999,-1.40625,-0.9919999999999999,5.9375
-1.0912,-0.563,-1.0912,-1.25,-1.0912,6.09375
-1.1904,-0.53175,-1.1904,-1.40625,-1.1904,5.9375
-1.2895999999999999,-0.53175,-1.2895999999999999,-1.40625,-1.2895999999999999,5.9375
-1.3887999999999998,-0.46925,-1.3887999999999998,-1.5625,-1.3887999999999998,6.09375
-1.488,-0.5005,-1.488,-1.5625,-1.488,5.9375
-1.5872,-0.46925,-1.5872,-1.5625,-1.5872,6.09375
-1.6864,-0.438,-1.6864,-1.71875,-1.6864,6.09375
-1.7855999999999999,-0.5005,-1.7855999999999999,-1.71875,-1.7855999999999999,6.09375
-1.8847999999999998,-0.438,-1.8847999999999998,-1.875,-1.8847999999999998,6.09375
-1.984,-0.46925,-1.984,-2.03125,-1.984,5.9375
-2.0832,-0.40675,-2.0832,-1.875,-2.0832,5.9375
-2.1824,-0.3755,-2.1824,-1.875,-2.1824,5.9375
-2.2816,-0.40675,-2.2816,-2.1875,-2.2816,6.25
-2.3808000000000002,-0.3755,-2.3808000000000002,-2.03125,-2.3808000000000002,6.09375
-2.48,-0.40675,-2.48,-2.03125,-2.48,6.25
-2.5792,-0.34425,-2.5792,-2.03125,-2.5792,6.09375
-2.6784,-0.34425,-2.6784,-2.34375,-2.6784,6.09375
-2.7776,-0.34425,-2.7776,-2.34375,-2.7776,5.9375
-2.8768000000000002,-0.34425,-2.8768000000000002,-2.34375,-2.8768000000000002,6.09375
-2.976,-0.28175,-2.976,-2.34375,-2.976,6.09375
-3.0752,-0.313,-3.0752,-2.5,-3.0752,5.9375
-3.1744,-0.313,-3.1744,-2.34375,-3.1744,6.09375
-3.2736,-0.28175,-3.2736,-2.5,-3.2736,5.9375
-3.3728000000000002,-0.21925,-3.3728000000000002,-2.5,-3.3728000000000002,6.09375
-3.472,-0.2505,-3.472,-2.5,-3.472,5.9375
-3.5712,-0.2505,-3.5712,-2.65625,-3.5712,6.09375
-3.6704,-0.21925,-3.6704,-2.8125,-3.6704,6.09375
-3.7696,-0.21925,-3.7696,-2.8125,-3.7696,6.09375
-3.8688000000000002,-0.188,-3.8688000000000002,-2.96875,-3.8688000000000002,6.09375
-3.968,-0.21925,-3.968,-3.125,-3.968,6.09375
-4.0672,-0.188,-4.0672,-2.96875,-4.0672,5.9375
-4.166399999999999,-0.21925,-4.166399999999999,-2.8125,-4.166399999999999,5.9375
-4.265599999999999,-0.188,-4.265599999999999,-2.8125,-4.265599999999999,6.09375
-4.3648,-0.1255,-4.3648,-2.65625,-4.3648,6.09375
-4.4639999999999995,-0.15675,-4.4639999999999995,-2.65625,-4.4639999999999995,6.09375
-4.563199999999999,-0.09425,-4.563199999999999,-2.5,-4.563199999999999,6.09375
-4.6624,-0.063,-4.6624,-2.34375,-4.6624,6.09375
-4.7616,-0.063,-4.7616,-2.1875,-4.7616,6.09375
-4.860799999999999,-0.09425,-4.860799999999999,-2.34375,-4.860799999999999,5.9375
-4.96,-0.03175,-4.96,-2.03125,-4.96,5.9375
-5.0592,-0.03175,-5.0592,-2.1875,-5.0592,5.9375
-5.158399999999999,-0.03175,-5.158399999999999,-2.03125,-5.158399999999999,5.9375
-5.257599999999999,-0.063,-5.257599999999999,-1.875,-5.257599999999999,6.09375
-5.3568,-0.03175,-5.3568,-1.875,-5.3568,6.09375
-5.4559999999999995,-0.03175,-5.4559999999999995,-1.71875,-5.4559999999999995,5.9375
-5.555199999999999,-0.03175,-5.555199999999999,-2.03125,-5.555199999999999,6.09375
-5.6544,-0.000499964,-5.6544,-1.71875,-5.6544,5.9375
-5.7536,-0.03175,-5.7536,-1.5625,-5.7536,6.09375
-5.852799999999999,0.09325,-5.852799999999999,-1.40625,-5.852799999999999,6.09375
-5.952,0.03075,-5.952,-1.40625,-5.952,6.09375
-6.0512,0.062,-6.0512,-1.25,-6.0512,5.9375
-6.150399999999999,0.062,-6.150399999999999,-1.25,-6.150399999999999,5.9375
-6.249599999999999,0.09325,-6.249599999999999,-1.25,-6.249599999999999,5.78125
-6.3488,0.09325,-6.3488,-1.25,-6.3488,5.9375
-6.4479999999999995,0.1245,-6.4479999999999995,-1.25,-6.4479999999999995,5.9375
-6.547199999999999,0.09325,-6.547199999999999,-0.9375,-6.547199999999999,6.09375
-6.6464,0.15575,-6.6464,-0.9375,-6.6464,5.9375
-6.7456,0.187,-6.7456,-0.9375,-6.7456,5.9375
-6.844799999999999,0.15575,-6.844799999999999,-0.9375,-6.844799999999999,5.9375
-6.943999999999999,0.15575,-6.943999999999999,-0.78125,-6.943999999999999,5.9375
-7.0432,0.187,-7.0432,-0.78125,-7.0432,5.9375
-7.142399999999999,0.2495,-7.142399999999999,-0.625,-7.142399999999999,5.9375
-7.241599999999999,0.2495,-7.241599999999999,-0.78125,-7.241599999999999,5.9375
-7.3408,0.2495,-7.3408,-0.625,-7.3408,5.9375
-7.4399999999999995,0.28075,-7.4399999999999995,-0.46875,-7.4399999999999995,5.9375
-7.539199999999999,0.21825,-7.539199999999999,-0.46875,-7.539199999999999,6.09375
-7.6384,0.28075,-7.6384,-0.46875,-7.6384,5.9375
-7.7376,0.28075,-7.7376,-0.46875,-7.7376,5.9375
-7.836799999999999,0.28075,-7.836799999999999,-0.3125,-7.836799999999999,5.78125
-7.935999999999999,0.28075,-7.935999999999999,-0.15625,-7.935999999999999,5.9375
-8.0352,0.312,-8.0352,-0.15625,-8.0352,6.09375
-8.1344,0.3745,-8.1344,0.0,-8.1344,5.9375
-8.2336,0.34325,-8.2336,0.0,-8.2336,5.78125
-8.332799999999999,0.34325,-8.332799999999999,0.0,-8.332799999999999,5.9375
-8.431999999999999,0.3745,-8.431999999999999,0.15625,-8.431999999999999,5.9375
-8.5312,0.3745,-8.5312,0.0,-8.5312,5.9375
-8.6304,0.40575,-8.6304,0.3125,-8.6304,5.78125
-8.7296,0.40575,-8.7296,0.3125,-8.7296,5.78125
-8.8288,0.40575,-8.8288,0.3125,-8.8288,5.78125
-8.927999999999999,0.46825,-8.927999999999999,0.3125,-8.927999999999999,5.9375
-9.027199999999999,0.437,-9.027199999999999,0.3125,-9.027199999999999,5.78125
-9.1264,0.46825,-9.1264,0.46875,-9.1264,5.78125
-9.2256,0.437,-9.2256,0.625,-9.2256,5.78125
-9.3248,0.46825,-9.3248,0.625,-9.3248,5.78125
-9.424,0.46825,-9.424,0.625,-9.424,5.78125
-9.5232,0.4995,-9.5232,0.46875,-9.5232,5.78125
-9.622399999999999,0.4995,-9.622399999999999,0.625,-9.622399999999999,5.625
-9.721599999999999,0.53075,-9.721599999999999,0.78125,-9.721599999999999,5.78125
-9.8208,0.53075,-9.8208,0.625,-9.8208,5.78125
-9.92,0.562,-9.92,0.625,-9.92,5.9375
-10.0192,0.53075,-10.0192,0.9375,-10.0192,5.9375
-10.1184,0.59325,-10.1184,0.78125,-10.1184,5.78125
-10.2176,0.6245,-10.2176,1.09375,-10.2176,5.78125
-10.316799999999999,0.6245,-10.316799999999999,1.09375,-10.316799999999999,5.9375
-10.415999999999999,0.59325,-10.415999999999999,0.9375,-10.415999999999999,5.78125
-10.5152,0.562,-10.5152,0.9375,-10.5152,5.78125
-10.6144,0.6245,-10.6144,1.09375,-10.6144,5.78125
-10.7136,0.59325,-10.7136,0.9375,-10.7136,5.625
-10.8128,0.65575,-10.8128,1.09375,-10.8128,5.78125
-10.911999999999999,0.6245,-10.911999999999999,1.09375,-10.911999999999999,5.625
-11.011199999999999,0.687,-11.011199999999999,1.09375,-11.011199999999999,5.78125
-11.110399999999998,0.687,-11.110399999999998,1.25,-11.110399999999998,5.78125
-11.2096,0.71825,-11.2096,1.25,-11.2096,5.78125
-11.3088,0.71825,-11.3088,1.40625,-11.3088,5.78125
-11.408,0.687,-11.408,1.25,-11.408,5.78125
-11.5072,0.687,-11.5072,1.25,-11.5072,5.78125
-11.606399999999999,0.687,-11.606399999999999,1.25,-11.606399999999999,5.625
-11.705599999999999,0.71825,-11.705599999999999,1.25,-11.705599999999999,5.78125
-11.8048,0.71825,-11.8048,1.40625,-11.8048,5.625
-11.904,0.71825,-11.904,1.40625,-11.904,5.78125
-12.0032,0.7495,-12.0032,1.25,-12.0032,5.78125
-12.1024,0.7495,-12.1024,1.5625,-12.1024,5.625
-12.2016,0.7495,-12.2016,1.40625,-12.2016,5.625
-12.300799999999999,0.812,-12.300799999999999,1.40625,-12.300799999999999,5.78125
-12.399999999999999,0.71825,-12.399999999999999,1.5625,-12.399999999999999,5.625
-12.4992,0.78075,-12.4992,1.40625,-12.4992,5.625
-12.5984,0.78075,-12.5984,1.40625,-12.5984,5.625
-12.6976,0.78075,-12.6976,1.5625,-12.6976,5.78125
-12.7968,0.78075,-12.7968,1.40625,-12.7968,5.78125
-12.895999999999999,0.812,-12.895999999999999,1.40625,-12.895999999999999,5.78125
-12.995199999999999,0.78075,-12.995199999999999,1.40625,-12.995199999999999,5.625
-13.094399999999998,0.812,-13.094399999999998,1.5625,-13.094399999999998,5.78125
-13.1936,0.78075,-13.1936,1.5625,-13.1936,5.625
-13.2928,0.78075,-13.2928,1.5625,-13.2928,5.625
-13.392,0.78075,-13.392,1.40625,-13.392,5.78125
-13.4912,0.84325,-13.4912,1.71875,-13.4912,5.625
-13.590399999999999,0.84325,-13.590399999999999,1.5625,-13.590399999999999,5.625
-13.689599999999999,0.84325,-13.689599999999999,1.5625,-13.689599999999999,5.625
-13.788799999999998,0.84325,-13.788799999999998,1.5625,-13.788799999999998,5.625
-13.888,0.84325,-13.888,1.5625,-13.888,5.625
-13.9872,0.84325,-13.9872,1.5625,-13.9872,5.78125
-14.0864,0.8745,-14.0864,1.40625,-14.0864,5.78125
-14.185599999999999,0.84325,-14.185599999999999,1.71875,-14.185599999999999,5.625
-14.284799999999999,0.84325,-14.284799999999999,1.71875,-14.284799999999999,5.625
-14.383999999999999,0.84325,-14.383999999999999,1.5625,-14.383999999999999,5.78125
-14.4832,0.8745,-14.4832,1.5625,-14.4832,5.78125
-14.5824,0.90575,-14.5824,1.5625,-14.5824,5.625
-14.6816,0.84325,-14.6816,1.40625,-14.6816,5.78125
-14.7808,0.90575,-14.7808,1.71875,-14.7808,5.625
-14.879999999999999,0.84325,-14.879999999999999,1.40625,-14.879999999999999,5.625
-14.979199999999999,0.8745,-14.979199999999999,1.40625,-14.979199999999999,5.625
-15.078399999999998,0.90575,-15.078399999999998,1.5625,-15.078399999999998,5.625
-15.1776,0.90575,-15.1776,1.40625,-15.1776,5.625
-15.2768,0.8745,-15.2768,1.5625,-15.2768,5.78125
-15.376,0.8745,-15.376,1.40625,-15.376,5.625
-15.4752,0.937,-15.4752,1.25,-15.4752,5.625
-15.574399999999999,0.8745,-15.574399999999999,1.40625,-15.574399999999999,5.625
-15.673599999999999,0.90575,-15.673599999999999,1.25,-15.673599999999999,5.78125
-15.772799999999998,0.8745,-15.772799999999998,1.25,-15.772799999999998,5.625
-15.872,0.90575,-15.872,1.40625,-15.872,5.46875
-15.9712,0.90575,-15.9712,1.40625,-15.9712,5.78125
-16.0704,0.937,-16.0704,1.25,-16.0704,5.625
-16.1696,0.8745,-16.1696,1.09375,-16.1696,5.625
-16.2688,0.90575,-16.2688,1.09375,-16.2688,5.625
-16.368,0.90575,-16.368,1.25,-16.368,5.625
-16.4672,0.90575,-16.4672,1.09375,-16.4672,5.78125
-16.566399999999998,0.8745,-16.566399999999998,1.09375,-16.566399999999998,5.625
-16.665599999999998,0.84325,-16.665599999999998,1.09375,-16.665599999999998,5.625
-16.764799999999997,0.90575,-16.764799999999997,1.25,-16.764799999999997,5.78125
-16.864,0.8745,-16.864,0.9375,-16.864,5.78125
-16.9632,0.84325,-16.9632,1.09375,-16.9632,5.78125
-17.0624,0.8745,-17.0624,1.25,-17.0624,5.625
-17.1616,0.8745,-17.1616,0.9375,-17.1616,5.625
-17.2608,0.90575,-17.2608,1.09375,-17.2608,5.625
-17.36,0.8745,-17.36,0.9375,-17.36,5.9375
