Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.09939999999999999,0.1125,-0.09939999999999999,0.0009375,-0.09939999999999999,-0.4255,-0.09939999999999999,0.0
-0.19879999999999998,0.14375,-0.19879999999999998,0.00375,-0.19879999999999998,-0.45675,-0.19879999999999998,-0.00625
-0.29819999999999997,0.14375,-0.29819999999999997,0.0,-0.29819999999999997,-0.45675,-0.29819999999999997,0.00625
-0.39759999999999995,0.26875,-0.39759999999999995,0.0034375,-0.39759999999999995,-0.39425,-0.39759999999999995,-0.01875
-0.49699999999999994,0.3,-0.49699999999999994,0.0021875,-0.49699999999999994,-0.45675,-0.49699999999999994,-0.0125
-0.5963999999999999,0.3,-0.5963999999999999,0.0003125,-0.5963999999999999,-0.4255,-0.5963999999999999,-0.00625
-0.6958,0.33125,-0.6958,0.0015625,-0.6958,-0.4255,-0.6958,-0.00625
-0.7951999999999999,0.39375,-0.7951999999999999,0.0,-0.7951999999999999,-0.4255,-0.7951999999999999,-0.00625
-0.8945999999999998,0.425,-0.8945999999999998,-0.0015625,-0.8945999999999998,-0.4255,-0.8945999999999998,-0.01875
-0.9939999999999998,0.51875,-0.9939999999999998,0.0,-0.9939999999999998,-0.4255,-0.9939999999999998,-0.025
-1.0934,0.51875,-1.0934,-0.00125,-1.0934,-0.45675,-1.0934,-0.03125
-1.1927999999999999,0.58125,-1.1927999999999999,0.0,-1.1927999999999999,-0.45675,-1.1927999999999999,-0.0375
-1.2921999999999998,0.6125,-1.2921999999999998,0.0028125,-1.2921999999999998,-0.4255,-1.2921999999999998,-0.025
-1.3915999999999997,0.64375,-1.3915999999999997,0.0009375,-1.3915999999999997,-0.45675,-1.3915999999999997,-0.0375
-1.4909999999999999,0.70625,-1.4909999999999999,-0.000625,-1.4909999999999999,-0.4255,-1.4909999999999999,-0.0375
-1.5903999999999998,0.70625,-1.5903999999999998,0.000625,-1.5903999999999998,-0.45675,-1.5903999999999998,-0.0375
-1.6897999999999997,0.76875,-1.6897999999999997,-0.000625,-1.6897999999999997,-0.45675,-1.6897999999999997,-0.03125
-1.7891999999999997,0.7375,-1.7891999999999997,-0.0015625,-1.7891999999999997,-0.45675,-1.7891999999999997,-0.03125
-1.8885999999999996,0.83125,-1.8885999999999996,-0.001875,-1.8885999999999996,-0.4255,-1.8885999999999996,-0.03125
-1.9879999999999998,0.83125,-1.9879999999999998,-0.0009375,-1.9879999999999998,-0.45675,-1.9879999999999998,-0.025
-2.0873999999999997,0.8625,-2.0873999999999997,0.001875,-2.0873999999999997,-0.4255,-2.0873999999999997,-0.0375
-2.1868,0.89375,-2.1868,0.000625,-2.1868,-0.488,-2.1868,-0.04375
-2.2862,0.89375,-2.2862,-0.0003125,-2.2862,-0.45675,-2.2862,-0.0375
-2.3855999999999997,0.925,-2.3855999999999997,0.000625,-2.3855999999999997,-0.4255,-2.3855999999999997,-0.05
-2.485,0.925,-2.485,-0.0025,-2.485,-0.45675,-2.485,-0.0375
-2.5844,0.8625,-2.5844,0.0,-2.5844,-0.45675,-2.5844,-0.05
-2.6837999999999997,0.95625,-2.6837999999999997,-0.000625,-2.6837999999999997,-0.488,-2.6837999999999997,-0.05
-2.7832,0.95625,-2.7832,-0.0021875,-2.7832,-0.488,-2.7832,-0.04375
-2.8826,0.925,-2.8826,-0.000625,-2.8826,-0.488,-2.8826,-0.05
-2.9819999999999998,0.95625,-2.9819999999999998,-0.0015625,-2.9819999999999998,-0.488,-2.9819999999999998,-0.05
-3.0814,0.95625,-3.0814,-0.000625,-3.0814,-0.51925,-3.0814,-0.05625
-3.1807999999999996,0.95625,-3.1807999999999996,-0.0009375,-3.1807999999999996,-0.488,-3.1807999999999996,-0.05
-3.2802,0.925,-3.2802,-0.0021875,-3.2802,-0.488,-3.2802,-0.05
-3.3796,0.925,-3.3796,-0.0003125,-3.3796,-0.488,-3.3796,-0.05
-3.4789999999999996,0.925,-3.4789999999999996,-0.00125,-3.4789999999999996,-0.488,-3.4789999999999996,-0.04375
-3.5784,0.89375,-3.5784,0.0,-3.5784,-0.51925,-3.5784,-0.04375
-3.6777999999999995,0.89375,-3.6777999999999995,-0.00125,-3.6777999999999995,-0.488,-3.6777999999999995,-0.0375
-3.7771999999999997,0.83125,-3.7771999999999997,0.00125,-3.7771999999999997,-0.488,-3.7771999999999997,-0.04375
-3.8766,0.83125,-3.8766,-0.0025,-3.8766,-0.488,-3.8766,-0.04375
-3.9759999999999995,0.8,-3.9759999999999995,-0.0003125,-3.9759999999999995,-0.488,-3.9759999999999995,-0.0375
-4.075399999999999,0.76875,-4.075399999999999,-0.000625,-4.075399999999999,-0.488,-4.075399999999999,-0.05
-4.174799999999999,0.7375,-4.174799999999999,-0.00125,-4.174799999999999,-0.488,-4.174799999999999,-0.03125
-4.2741999999999996,0.7375,-4.2741999999999996,-0.0015625,-4.2741999999999996,-0.488,-4.2741999999999996,-0.025
-4.3736,0.7375,-4.3736,0.0015625,-4.3736,-0.488,-4.3736,-0.05
-4.473,0.64375,-4.473,0.0,-4.473,-0.51925,-4.473,-0.0375
-4.5724,0.64375,-4.5724,-0.0015625,-4.5724,-0.488,-4.5724,-0.025
-4.671799999999999,0.6125,-4.671799999999999,-0.0003125,-4.671799999999999,-0.51925,-4.671799999999999,-0.03125
-4.771199999999999,0.51875,-4.771199999999999,0.0003125,-4.771199999999999,-0.488,-4.771199999999999,-0.03125
-4.8706,0.51875,-4.8706,0.0,-4.8706,-0.488,-4.8706,-0.01875
-4.97,0.45625,-4.97,-0.0003125,-4.97,-0.488,-4.97,-0.025
-5.0694,0.425,-5.0694,-0.0015625,-5.0694,-0.45675,-5.0694,-0.0125
-5.168799999999999,0.39375,-5.168799999999999,0.0009375,-5.168799999999999,-0.488,-5.168799999999999,-0.0125
-5.268199999999999,0.3625,-5.268199999999999,0.0,-5.268199999999999,-0.45675,-5.268199999999999,-0.01875
-5.3675999999999995,0.33125,-5.3675999999999995,0.0009375,-5.3675999999999995,-0.488,-5.3675999999999995,-0.00625
-5.467,0.3,-5.467,0.0009375,-5.467,-0.45675,-5.467,-0.0125
-5.5664,0.175,-5.5664,0.0021875,-5.5664,-0.45675,-5.5664,-0.0125
-5.6658,0.14375,-5.6658,0.0025,-5.6658,-0.45675,-5.6658,-0.01875
-5.765199999999999,0.08125,-5.765199999999999,0.000625,-5.765199999999999,-0.45675,-5.765199999999999,0.00625
-5.864599999999999,0.01875,-5.864599999999999,0.0003125,-5.864599999999999,-0.45675,-5.864599999999999,0.01875
-5.9639999999999995,-0.0125,-5.9639999999999995,0.000625,-5.9639999999999995,-0.45675,-5.9639999999999995,0.00625
-6.0634,-0.0125,-6.0634,0.0,-6.0634,-0.4255,-6.0634,0.00625
-6.1628,-0.075,-6.1628,0.0021875,-6.1628,-0.4255,-6.1628,0.00625
-6.262199999999999,-0.10625,-6.262199999999999,-0.000625,-6.262199999999999,-0.4255,-6.262199999999999,0.00625
-6.361599999999999,-0.16875,-6.361599999999999,0.003125,-6.361599999999999,-0.4255,-6.361599999999999,0.00625
-6.460999999999999,-0.23125,-6.460999999999999,0.0025,-6.460999999999999,-0.39425,-6.460999999999999,0.01875
-6.5604,-0.29375,-6.5604,0.0009375,-6.5604,-0.4255,-6.5604,0.025
-6.6598,-0.325,-6.6598,0.0034375,-6.6598,-0.4255,-6.6598,0.00625
-6.759199999999999,-0.35625,-6.759199999999999,0.0015625,-6.759199999999999,-0.39425,-6.759199999999999,0.025
-6.858599999999999,-0.41875,-6.858599999999999,0.00125,-6.858599999999999,-0.4255,-6.858599999999999,0.01875
-6.957999999999999,-0.41875,-6.957999999999999,0.000625,-6.957999999999999,-0.39425,-6.957999999999999,0.03125
-7.0573999999999995,-0.5125,-7.0573999999999995,0.001875,-7.0573999999999995,-0.39425,-7.0573999999999995,0.03125
-7.1568,-0.5125,-7.1568,0.0015625,-7.1568,-0.39425,-7.1568,0.03125
-7.256199999999999,-0.575,-7.256199999999999,0.0003125,-7.256199999999999,-0.363,-7.256199999999999,0.0375
-7.355599999999999,-0.6375,-7.355599999999999,0.0025,-7.355599999999999,-0.363,-7.355599999999999,0.0375
-7.454999999999999,-0.6375,-7.454999999999999,0.00375,-7.454999999999999,-0.363,-7.454999999999999,0.03125
-7.554399999999999,-0.7,-7.554399999999999,0.003125,-7.554399999999999,-0.39425,-7.554399999999999,0.0375
-7.6537999999999995,-0.73125,-7.6537999999999995,0.0021875,-7.6537999999999995,-0.39425,-7.6537999999999995,0.04375
-7.7532,-0.7625,-7.7532,0.0015625,-7.7532,-0.39425,-7.7532,0.05
-7.852599999999999,-0.79375,-7.852599999999999,0.0028125,-7.852599999999999,-0.39425,-7.852599999999999,0.05
-7.951999999999999,-0.825,-7.951999999999999,0.003125,-7.951999999999999,-0.363,-7.951999999999999,0.04375
-8.0514,-0.8875,-8.0514,0.0040625,-8.0514,-0.39425,-8.0514,0.05625
-8.150799999999998,-0.91875,-8.150799999999998,0.004375,-8.150799999999998,-0.363,-8.150799999999998,0.04375
-8.250199999999998,-0.8875,-8.250199999999998,0.0025,-8.250199999999998,-0.363,-8.250199999999998,0.05625
-8.349599999999999,-0.8875,-8.349599999999999,0.00375,-8.349599999999999,-0.363,-8.349599999999999,0.05
-8.448999999999998,-0.91875,-8.448999999999998,0.003125,-8.448999999999998,-0.363,-8.448999999999998,0.05
-8.548399999999999,-0.91875,-8.548399999999999,0.004375,-8.548399999999999,-0.39425,-8.548399999999999,0.04375
-8.647799999999998,-1.0125,-8.647799999999998,0.003125,-8.647799999999998,-0.363,-8.647799999999998,0.04375
-8.747199999999998,-1.0125,-8.747199999999998,0.0015625,-8.747199999999998,-0.39425,-8.747199999999998,0.0625
-8.846599999999999,-1.0125,-8.846599999999999,0.004375,-8.846599999999999,-0.4255,-8.846599999999999,0.05625
-8.945999999999998,-1.0125,-8.945999999999998,0.0040625,-8.945999999999998,-0.39425,-8.945999999999998,0.05625
-9.045399999999999,-1.0125,-9.045399999999999,0.0040625,-9.045399999999999,-0.39425,-9.045399999999999,0.05625
-9.144799999999998,-0.98125,-9.144799999999998,0.0025,-9.144799999999998,-0.39425,-9.144799999999998,0.06875
-9.244199999999998,-0.98125,-9.244199999999998,0.0075,-9.244199999999998,-0.39425,-9.244199999999998,0.04375
-9.343599999999999,-0.98125,-9.343599999999999,0.0021875,-9.343599999999999,-0.39425,-9.343599999999999,0.06875
-9.442999999999998,-0.95,-9.442999999999998,0.004375,-9.442999999999998,-0.39425,-9.442999999999998,0.0625
-9.542399999999999,-0.98125,-9.542399999999999,0.0053125,-9.542399999999999,-0.39425,-9.542399999999999,0.05625
-9.641799999999998,-0.91875,-9.641799999999998,0.0025,-9.641799999999998,-0.39425,-9.641799999999998,0.0625
-9.741199999999997,-0.95,-9.741199999999997,0.00375,-9.741199999999997,-0.4255,-9.741199999999997,0.05625
-9.840599999999998,-0.91875,-9.840599999999998,0.0040625,-9.840599999999998,-0.4255,-9.840599999999998,0.05
-9.939999999999998,-0.8875,-9.939999999999998,0.0040625,-9.939999999999998,-0.4255,-9.939999999999998,0.05625
-10.039399999999999,-0.8875,-10.039399999999999,0.0025,-10.039399999999999,-0.4255,-10.039399999999999,0.05
-10.138799999999998,-0.825,-10.138799999999998,0.0059375,-10.138799999999998,-0.39425,-10.138799999999998,0.04375
-10.238199999999997,-0.79375,-10.238199999999997,0.003125,-10.238199999999997,-0.4255,-10.238199999999997,0.04375
-10.337599999999998,-0.7625,-10.337599999999998,0.0046875,-10.337599999999998,-0.39425,-10.337599999999998,0.0375
-10.436999999999998,-0.7625,-10.436999999999998,0.0034375,-10.436999999999998,-0.39425,-10.436999999999998,0.05
-10.536399999999999,-0.73125,-10.536399999999999,0.00125,-10.536399999999999,-0.4255,-10.536399999999999,0.04375
-10.635799999999998,-0.7,-10.635799999999998,0.004375,-10.635799999999998,-0.45675,-10.635799999999998,0.04375
-10.735199999999997,-0.6375,-10.735199999999997,0.005625,-10.735199999999997,-0.4255,-10.735199999999997,0.025
-10.834599999999998,-0.575,-10.834599999999998,0.0028125,-10.834599999999998,-0.4255,-10.834599999999998,0.0375
-10.933999999999997,-0.575,-10.933999999999997,0.0028125,-10.933999999999997,-0.4255,-10.933999999999997,0.03125
-11.033399999999999,-0.54375,-11.033399999999999,0.001875,-11.033399999999999,-0.4255,-11.033399999999999,0.03125
-11.132799999999998,-0.5125,-11.132799999999998,0.0040625,-11.132799999999998,-0.4255,-11.132799999999998,0.0375
-11.232199999999999,-0.41875,-11.232199999999999,0.0009375,-11.232199999999999,-0.4255,-11.232199999999999,0.03125
-11.331599999999998,-0.41875,-11.331599999999998,0.0015625,-11.331599999999998,-0.4255,-11.331599999999998,0.025
-11.430999999999997,-0.3875,-11.430999999999997,0.0028125,-11.430999999999997,-0.4255,-11.430999999999997,0.025
-11.530399999999998,-0.29375,-11.530399999999998,0.0015625,-11.530399999999998,-0.4255,-11.530399999999998,0.025
-11.629799999999998,-0.2625,-11.629799999999998,0.001875,-11.629799999999998,-0.4255,-11.629799999999998,0.01875
-11.729199999999999,-0.2625,-11.729199999999999,0.0040625,-11.729199999999999,-0.4255,-11.729199999999999,0.00625
-11.828599999999998,-0.1375,-11.828599999999998,0.0021875,-11.828599999999998,-0.4255,-11.828599999999998,0.0125
-11.927999999999997,-0.10625,-11.927999999999997,0.0046875,-11.927999999999997,-0.4255,-11.927999999999997,0.0
-12.027399999999998,-0.04375,-12.027399999999998,0.0034375,-12.027399999999998,-0.4255,-12.027399999999998,-0.00625
-12.126799999999998,-0.075,-12.126799999999998,0.003125,-12.126799999999998,-0.4255,-12.126799999999998,0.0125
-12.226199999999999,0.08125,-12.226199999999999,0.0025,-12.226199999999999,-0.4255,-12.226199999999999,0.0
-12.325599999999998,0.01875,-12.325599999999998,0.0028125,-12.325599999999998,-0.4255,-12.325599999999998,-0.00625
-12.424999999999997,0.08125,-12.424999999999997,0.0015625,-12.424999999999997,-0.45675,-12.424999999999997,0.00625
-12.524399999999998,0.1125,-12.524399999999998,0.0034375,-12.524399999999998,-0.4255,-12.524399999999998,-0.00625
-12.623799999999997,0.14375,-12.623799999999997,0.001875,-12.623799999999997,-0.45675,-12.623799999999997,0.0
-12.723199999999999,0.2375,-12.723199999999999,0.0003125,-12.723199999999999,-0.4255,-12.723199999999999,-0.00625
-12.822599999999998,0.3,-12.822599999999998,0.0,-12.822599999999998,-0.4255,-12.822599999999998,-0.00625
-12.921999999999997,0.33125,-12.921999999999997,0.000625,-12.921999999999997,-0.4255,-12.921999999999997,-0.00625
-13.021399999999998,0.39375,-13.021399999999998,0.0009375,-13.021399999999998,-0.4255,-13.021399999999998,-0.0125
-13.120799999999997,0.45625,-13.120799999999997,0.003125,-13.120799999999997,-0.4255,-13.120799999999997,-0.025
-13.220199999999998,0.45625,-13.220199999999998,0.0034375,-13.220199999999998,-0.45675,-13.220199999999998,-0.03125
-13.319599999999998,0.45625,-13.319599999999998,0.0025,-13.319599999999998,-0.4255,-13.319599999999998,-0.01875
-13.418999999999997,0.55,-13.418999999999997,-0.0009375,-13.418999999999997,-0.4255,-13.418999999999997,-0.025
-13.518399999999998,0.6125,-13.518399999999998,0.0015625,-13.518399999999998,-0.4255,-13.518399999999998,-0.03125
-13.617799999999997,0.6125,-13.617799999999997,-0.0015625,-13.617799999999997,-0.45675,-13.617799999999997,-0.03125
-13.717199999999998,0.70625,-13.717199999999998,0.0009375,-13.717199999999998,-0.4255,-13.717199999999998,-0.04375
-13.816599999999998,0.70625,-13.816599999999998,0.0015625,-13.816599999999998,-0.45675,-13.816599999999998,-0.03125
-13.915999999999997,0.7375,-13.915999999999997,-0.000625,-13.915999999999997,-0.45675,-13.915999999999997,-0.04375
-14.015399999999998,0.76875,-14.015399999999998,-0.0003125,-14.015399999999998,-0.4255,-14.015399999999998,-0.025
-14.114799999999997,0.83125,-14.114799999999997,0.001875,-14.114799999999997,-0.4255,-14.114799999999997,-0.04375
-14.214199999999998,0.8,-14.214199999999998,-0.0015625,-14.214199999999998,-0.45675,-14.214199999999998,-0.04375
-14.313599999999997,0.83125,-14.313599999999997,-0.001875,-14.313599999999997,-0.45675,-14.313599999999997,-0.03125
-14.412999999999997,0.83125,-14.412999999999997,-0.0009375,-14.412999999999997,-0.45675,-14.412999999999997,-0.04375
-14.512399999999998,0.8625,-14.512399999999998,-0.0009375,-14.512399999999998,-0.45675,-14.512399999999998,-0.04375
-14.611799999999997,0.925,-14.611799999999997,0.000625,-14.611799999999997,-0.45675,-14.611799999999997,-0.05625
-14.711199999999998,0.95625,-14.711199999999998,0.000625,-14.711199999999998,-0.45675,-14.711199999999998,-0.0375
-14.810599999999997,0.95625,-14.810599999999997,0.0,-14.810599999999997,-0.45675,-14.810599999999997,-0.04375
-14.909999999999998,0.925,-14.909999999999998,0.0009375,-14.909999999999998,-0.45675,-14.909999999999998,-0.05
-15.009399999999998,0.925,-15.009399999999998,0.000625,-15.009399999999998,-0.488,-15.009399999999998,-0.05625
-15.108799999999997,0.925,-15.108799999999997,0.0003125,-15.108799999999997,-0.45675,-15.108799999999997,-0.04375
-15.208199999999998,0.95625,-15.208199999999998,-0.0015625,-15.208199999999998,-0.45675,-15.208199999999998,-0.05
-15.307599999999997,0.95625,-15.307599999999997,-0.0009375,-15.307599999999997,-0.488,-15.307599999999997,-0.05
-15.406999999999998,0.89375,-15.406999999999998,-0.0003125,-15.406999999999998,-0.488,-15.406999999999998,-0.05
-15.506399999999998,0.89375,-15.506399999999998,-0.0003125,-15.506399999999998,-0.488,-15.506399999999998,-0.04375
-15.605799999999997,0.89375,-15.605799999999997,-0.0015625,-15.605799999999997,-0.45675,-15.605799999999997,-0.04375
-15.705199999999998,0.89375,-15.705199999999998,0.000625,-15.705199999999998,-0.488,-15.705199999999998,-0.05
-15.804599999999997,0.89375,-15.804599999999997,0.0003125,-15.804599999999997,-0.488,-15.804599999999997,-0.04375
-15.903999999999998,0.8625,-15.903999999999998,-0.0021875,-15.903999999999998,-0.488,-15.903999999999998,-0.05
-16.0034,0.89375,-16.0034,0.000625,-16.0034,-0.51925,-16.0034,-0.04375
-16.1028,0.83125,-16.1028,-0.0003125,-16.1028,-0.488,-16.1028,-0.05
-16.202199999999998,0.83125,-16.202199999999998,-0.00125,-16.202199999999998,-0.488,-16.202199999999998,-0.03125
-16.301599999999997,0.8,-16.301599999999997,-0.001875,-16.301599999999997,-0.488,-16.301599999999997,-0.03125
-16.400999999999996,0.8,-16.400999999999996,-0.0025,-16.400999999999996,-0.488,-16.400999999999996,-0.03125
-16.5004,0.8,-16.5004,-0.0015625,-16.5004,-0.488,-16.5004,-0.0375
-16.5998,0.70625,-16.5998,-0.0003125,-16.5998,-0.488,-16.5998,-0.0375
-16.699199999999998,0.675,-16.699199999999998,0.0,-16.699199999999998,-0.488,-16.699199999999998,-0.04375
-16.798599999999997,0.64375,-16.798599999999997,-0.00125,-16.798599999999997,-0.488,-16.798599999999997,-0.0375
-16.897999999999996,0.58125,-16.897999999999996,-0.0009375,-16.897999999999996,-0.51925,-16.897999999999996,-0.03125
-16.9974,0.55,-16.9974,0.0003125,-16.9974,-0.488,-16.9974,-0.025
-17.096799999999998,0.58125,-17.096799999999998,-0.000625,-17.096799999999998,-0.488,-17.096799999999998,-0.03125
-17.196199999999997,0.4875,-17.196199999999997,-0.0021875,-17.196199999999997,-0.488,-17.196199999999997,-0.01875
-17.295599999999997,0.45625,-17.295599999999997,0.00125,-17.295599999999997,-0.45675,-17.295599999999997,-0.03125
-17.394999999999996,0.425,-17.394999999999996,-0.0003125,-17.394999999999996,-0.45675,-17.394999999999996,-0.0125
-17.4944,0.33125,-17.4944,0.00125,-17.4944,-0.45675,-17.4944,-0.01875
-17.593799999999998,0.33125,-17.593799999999998,0.001875,-17.593799999999998,-0.488,-17.593799999999998,-0.0125
-17.693199999999997,0.26875,-17.693199999999997,-0.00125,-17.693199999999997,-0.45675,-17.693199999999997,0.0
-17.792599999999997,0.2375,-17.792599999999997,0.0021875,-17.792599999999997,-0.45675,-17.792599999999997,-0.0125
-17.891999999999996,0.20625,-17.891999999999996,0.0015625,-17.891999999999996,-0.45675,-17.891999999999996,-0.0125
-17.9914,0.175,-17.9914,0.001875,-17.9914,-0.45675,-17.9914,-0.00625
-18.090799999999998,0.08125,-18.090799999999998,-0.0021875,-18.090799999999998,-0.4255,-18.090799999999998,0.0125
-18.190199999999997,0.08125,-18.190199999999997,0.000625,-18.190199999999997,-0.45675,-18.190199999999997,-0.00625
-18.289599999999997,-0.0125,-18.289599999999997,0.0015625,-18.289599999999997,-0.45675,-18.289599999999997,0.00625
-18.388999999999996,-0.10625,-18.388999999999996,0.00125,-18.388999999999996,-0.4255,-18.388999999999996,0.0125
-18.4884,-0.10625,-18.4884,0.0009375,-18.4884,-0.4255,-18.4884,0.0
-18.587799999999998,-0.1375,-18.587799999999998,0.0009375,-18.587799999999998,-0.39425,-18.587799999999998,0.00625
