Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage,Channel 4 Time,Channel 4 Voltage
-0.09939999999999999,0.08125,-0.09939999999999999,0.001875,-0.09939999999999999,0.637,-0.09939999999999999,0.0
-0.19879999999999998,0.1125,-0.19879999999999998,0.0003125,-0.19879999999999998,0.637,-0.19879999999999998,0.0
-0.29819999999999997,0.14375,-0.29819999999999997,0.0021875,-0.29819999999999997,0.637,-0.29819999999999997,-0.0125
-0.39759999999999995,0.26875,-0.39759999999999995,0.0003125,-0.39759999999999995,0.637,-0.39759999999999995,0.0
-0.49699999999999994,0.3,-0.49699999999999994,-0.0003125,-0.49699999999999994,0.66825,-0.49699999999999994,0.0
-0.5963999999999999,0.3,-0.5963999999999999,0.0028125,-0.5963999999999999,0.66825,-0.5963999999999999,-0.0125
-0.6958,0.33125,-0.6958,0.003125,-0.6958,0.637,-0.6958,-0.01875
-0.7951999999999999,0.45625,-0.7951999999999999,0.0034375,-0.7951999999999999,0.637,-0.7951999999999999,-0.025
-0.8945999999999998,0.425,-0.8945999999999998,0.0034375,-0.8945999999999998,0.66825,-0.8945999999999998,-0.03125
-0.9939999999999998,0.4875,-0.9939999999999998,0.00125,-0.9939999999999998,0.66825,-0.9939999999999998,-0.025
-1.0934,0.51875,-1.0934,0.003125,-1.0934,0.637,-1.0934,-0.025
-1.1927999999999999,0.58125,-1.1927999999999999,0.00375,-1.1927999999999999,0.637,-1.1927999999999999,-0.03125
-1.2921999999999998,0.58125,-1.2921999999999998,-0.0003125,-1.2921999999999998,0.637,-1.2921999999999998,-0.03125
-1.3915999999999997,0.6125,-1.3915999999999997,0.0028125,-1.3915999999999997,0.60575,-1.3915999999999997,-0.025
-1.4909999999999999,0.64375,-1.4909999999999999,0.001875,-1.4909999999999999,0.637,-1.4909999999999999,-0.025
-1.5903999999999998,0.70625,-1.5903999999999998,0.000625,-1.5903999999999998,0.637,-1.5903999999999998,-0.04375
