Angle,Voltage,Voltage_std
0,-0.12948523523523522,0.04034349163169638
1,-0.11403228228228228,0.041453918074412656
2,-0.061823823823823815,0.04188690882750978
3,-0.07902852852852853,0.045731521503181286
4,-0.04702777777777777,0.04227995845023053
5,-0.01449524524524524,0.04200399386267132
6,0.005274524524524527,0.043353711703470285
7,0.02313613613613614,0.04097035886822663
8,0.05175850850850851,0.03841911902144636
9,0.07753428428428429,0.03706767156888604
10,0.09949374374374376,0.04199336961342694
11,0.13609284284284284,0.0419723928086595
12,0.13646821821821822,0.040869709279183694
13,0.1475417917917918,0.04240290466485415
14,0.16984534534534534,0.04496599043890847
15,0.18948998998998998,0.04581773444518606
16,0.255993993993994,0.05275560034092395
17,0.23491041041041041,0.052179840143959634
18,0.25774574574574577,0.04356466227596213
19,0.30457382382382386,0.042627170838406336
20,0.2991934434434435,0.041641601224101134
21,0.10343518518518519,0.0851925121702055
22,0.2979734734734735,0.04704596550095411
23,0.369638888888889,0.04744416576916702
24,0.38077502502502514,0.05259098840519933
25,0.3685127627627629,0.04626225481962343
26,0.397103853853854,0.046211484383772115
27,0.41831256256256266,0.04681496401467735
28,0.587043793793794,0.06445604978491465
29,0.44074124124124137,0.052555308212226697
30,0.4418360860860862,0.04634190645507031
31,0.8752382382382384,0.25415420990357607
32,0.3977920420420421,0.10176403233712658
33,0.5243561061061063,0.04429159907365339
34,0.5594224224224226,0.04645281855915556
35,0.5234176676676678,0.043968441973251914
36,0.5290170170170172,0.04399207045563649
37,0.5352732732732735,0.04159516563497009
38,0.7286228728728731,0.1304169551363698
39,0.5541046046046048,0.04305665824978127
40,0.5811941941941944,0.04582478163546735
41,0.5727169669669672,0.041357568634934325
42,0.5555122622622625,0.042135386590019294
43,0.5047427427427429,0.21812151000763977
44,0.7228983983983985,0.0745535380949819
45,0.5833213213213215,0.046944251443594834
46,0.6372189689689691,0.05223280869666478
47,0.6361866866866869,0.09707123419139357
48,0.8675430430430432,0.21012910529015058
49,0.6916796796796798,0.0527031200818686
50,0.6637767767767769,0.04629564107563287
51,0.6702207207207209,0.04319896244630788
52,0.49357532532532544,0.0785491597011644
53,0.4651093593593595,0.10719030273765898
54,0.5561066066066068,0.051449882038330806
55,0.62551976976977,0.04618619476243611
56,0.6245813313313315,0.0429744241434343
57,0.6259889889889891,0.04865772886661827
58,0.625300800800801,0.04463419031756557
59,0.6214532032032034,0.04293471805851896
60,0.6146338838838841,0.042448364446403646
61,0.5924554554554556,0.04287149528387881
62,0.595395895895896,0.04111555255417357
63,0.5881073573573575,0.04104721576849969
64,0.5584527027027029,0.042428834932583745
65,0.5717785285285287,0.04066244115960077
66,0.5554496996996998,0.041168043951014505
67,0.5434376876876879,0.04171313995137698
68,0.529110860860861,0.041660701190490576
69,0.5167234734734737,0.0412679896410773
