Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.031,-0.0992,-0.69,-0.0992,-4.24
-0.1984,0.031,-0.1984,-0.69,-0.1984,-4.2
-0.2976,0.015375,-0.2976,-0.84625,-0.2976,-4.2
-0.3968,-0.000249982,-0.3968,-0.69,-0.3968,-4.2
-0.496,-0.000249982,-0.496,-0.84625,-0.496,-4.2
-0.5952,-0.015875,-0.5952,-0.84625,-0.5952,-4.16
-0.6943999999999999,-0.0315,-0.6943999999999999,-0.69,-0.6943999999999999,-4.28
-0.7936,-0.047125,-0.7936,-0.84625,-0.7936,-4.2
-0.8927999999999999,-0.06275,-0.8927999999999999,-0.69,-0.8927999999999999,-4.2
-0.9919999999999999,-0.047125,-0.9919999999999999,-0.69,-0.9919999999999999,-4.16
-1.0912,-0.06275,-1.0912,-0.53375,-1.0912,-4.2
-1.1904,-0.06275,-1.1904,-0.53375,-1.1904,-4.2
-1.2895999999999999,-0.078375,-1.2895999999999999,-0.53375,-1.2895999999999999,-4.2
-1.3887999999999998,-0.094,-1.3887999999999998,-0.53375,-1.3887999999999998,-4.24
-1.488,-0.094,-1.488,-0.53375,-1.488,-4.2
-1.5872,-0.109625,-1.5872,-0.53375,-1.5872,-4.16
-1.6864,-0.109625,-1.6864,-0.22125,-1.6864,-4.16
-1.7855999999999999,-0.109625,-1.7855999999999999,-0.22125,-1.7855999999999999,-4.2
-1.8847999999999998,-0.12525,-1.8847999999999998,-0.22125,-1.8847999999999998,-4.16
-1.984,-0.109625,-1.984,-0.22125,-1.984,-4.2
-2.0832,-0.1565,-2.0832,0.09125,-2.0832,-4.16
-2.1824,-0.140875,-2.1824,0.2475,-2.1824,-4.2
-2.2816,-0.12525,-2.2816,0.40375,-2.2816,-4.16
-2.3808000000000002,-0.140875,-2.3808000000000002,0.40375,-2.3808000000000002,-4.2
-2.48,-0.1565,-2.48,0.71625,-2.48,-4.2
-2.5792,-0.140875,-2.5792,0.8725,-2.5792,-4.2
-2.6784,-0.1565,-2.6784,1.02875,-2.6784,-4.16
-2.7776,-0.172125,-2.7776,0.8725,-2.7776,-4.16
-2.8768000000000002,-0.172125,-2.8768000000000002,1.185,-2.8768000000000002,-4.24
-2.976,-0.172125,-2.976,1.34125,-2.976,-4.2
-3.0752,-0.172125,-3.0752,1.34125,-3.0752,-4.16
-3.1744,-0.1565,-3.1744,1.65375,-3.1744,-4.2
-3.2736,-0.18775,-3.2736,2.1225,-3.2736,-4.2
-3.3728000000000002,-0.1565,-3.3728000000000002,1.96625,-3.3728000000000002,-4.16
-3.472,-0.1565,-3.472,1.96625,-3.472,-4.16
-3.5712,-0.172125,-3.5712,1.81,-3.5712,-4.16
-3.6704,-0.18775,-3.6704,1.65375,-3.6704,-4.2
-3.7696,-0.18775,-3.7696,1.4975,-3.7696,-4.16
-3.8688000000000002,-0.172125,-3.8688000000000002,1.185,-3.8688000000000002,-4.2
-3.968,-0.18775,-3.968,1.185,-3.968,-4.2
-4.0672,-0.18775,-4.0672,1.02875,-4.0672,-4.16
-4.166399999999999,-0.18775,-4.166399999999999,1.02875,-4.166399999999999,-4.12
-4.265599999999999,-0.172125,-4.265599999999999,0.8725,-4.265599999999999,-4.16
