Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,-0.000249982,-0.0992,-0.22125,-0.0992,-0.96
-0.1984,0.031,-0.1984,-0.22125,-0.1984,-0.88
-0.2976,0.015375,-0.2976,-0.3775,-0.2976,-0.96
-0.3968,-0.015875,-0.3968,-0.22125,-0.3968,-0.88
-0.496,-0.015875,-0.496,-0.22125,-0.496,-0.92
-0.5952,-0.0315,-0.5952,-0.065,-0.5952,-0.88
-0.6943999999999999,-0.0315,-0.6943999999999999,-0.22125,-0.6943999999999999,-0.88
-0.7936,-0.0315,-0.7936,-0.22125,-0.7936,-0.92
-0.8927999999999999,-0.06275,-0.8927999999999999,-0.22125,-0.8927999999999999,-0.92
-0.9919999999999999,-0.06275,-0.9919999999999999,-0.065,-0.9919999999999999,-0.88
-1.0912,-0.047125,-1.0912,-0.065,-1.0912,-0.88
-1.1904,-0.078375,-1.1904,-0.22125,-1.1904,-0.92
-1.2895999999999999,-0.078375,-1.2895999999999999,-0.065,-1.2895999999999999,-0.92
-1.3887999999999998,-0.078375,-1.3887999999999998,0.09125,-1.3887999999999998,-0.88
-1.488,-0.078375,-1.488,-0.065,-1.488,-0.92
-1.5872,-0.078375,-1.5872,0.09125,-1.5872,-0.92
-1.6864,-0.109625,-1.6864,-0.065,-1.6864,-0.88
-1.7855999999999999,-0.109625,-1.7855999999999999,-0.065,-1.7855999999999999,-0.92
-1.8847999999999998,-0.12525,-1.8847999999999998,-0.065,-1.8847999999999998,-0.92
-1.984,-0.109625,-1.984,0.09125,-1.984,-0.88
-2.0832,-0.12525,-2.0832,0.09125,-2.0832,-0.88
-2.1824,-0.140875,-2.1824,0.09125,-2.1824,-0.96
-2.2816,-0.12525,-2.2816,0.2475,-2.2816,-0.92
-2.3808000000000002,-0.12525,-2.3808000000000002,0.2475,-2.3808000000000002,-0.92
-2.48,-0.172125,-2.48,0.2475,-2.48,-0.92
-2.5792,-0.1565,-2.5792,0.2475,-2.5792,-0.88
-2.6784,-0.1565,-2.6784,0.2475,-2.6784,-0.92
-2.7776,-0.1565,-2.7776,0.2475,-2.7776,-0.88
-2.8768000000000002,-0.172125,-2.8768000000000002,0.40375,-2.8768000000000002,-0.88
-2.976,-0.1565,-2.976,0.40375,-2.976,-0.84
-3.0752,-0.1565,-3.0752,0.40375,-3.0752,-0.88
-3.1744,-0.172125,-3.1744,0.40375,-3.1744,-0.92
-3.2736,-0.1565,-3.2736,0.40375,-3.2736,-0.92
-3.3728000000000002,-0.172125,-3.3728000000000002,0.09125,-3.3728000000000002,-0.88
-3.472,-0.172125,-3.472,0.2475,-3.472,-0.88
-3.5712,-0.172125,-3.5712,0.2475,-3.5712,-0.88
-3.6704,-0.172125,-3.6704,-0.065,-3.6704,-0.92
-3.7696,-0.18775,-3.7696,0.09125,-3.7696,-0.88
-3.8688000000000002,-0.18775,-3.8688000000000002,0.09125,-3.8688000000000002,-0.92
-3.968,-0.172125,-3.968,0.09125,-3.968,-0.96
-4.0672,-0.172125,-4.0672,-0.065,-4.0672,-0.88
-4.166399999999999,-0.172125,-4.166399999999999,-0.065,-4.166399999999999,-0.84
-4.265599999999999,-0.1565,-4.265599999999999,0.09125,-4.265599999999999,-0.88
-4.3648,-0.1565,-4.3648,-0.22125,-4.3648,-0.88
