Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.281,-0.0992,0.53125,-0.0992,2.34375
-0.1984,0.265375,-0.1984,0.5625,-0.1984,2.1875
-0.2976,0.234125,-0.2976,0.59375,-0.2976,2.34375
-0.3968,0.234125,-0.3968,0.625,-0.3968,2.34375
-0.496,0.202875,-0.496,0.59375,-0.496,2.5
-0.5952,0.2185,-0.5952,0.625,-0.5952,2.34375
-0.6943999999999999,0.171625,-0.6943999999999999,0.625,-0.6943999999999999,2.34375
-0.7936,0.156,-0.7936,0.625,-0.7936,2.5
-0.8927999999999999,0.12475,-0.8927999999999999,0.625,-0.8927999999999999,2.34375
-0.9919999999999999,0.12475,-0.9919999999999999,0.59375,-0.9919999999999999,2.34375
-1.0912,0.109125,-1.0912,0.59375,-1.0912,2.34375
-1.1904,0.077875,-1.1904,0.59375,-1.1904,2.34375
-1.2895999999999999,0.046625,-1.2895999999999999,0.53125,-1.2895999999999999,2.1875
-1.3887999999999998,0.046625,-1.3887999999999998,0.53125,-1.3887999999999998,2.5
-1.488,0.031,-1.488,0.5,-1.488,2.34375
-1.5872,0.031,-1.5872,0.53125,-1.5872,2.34375
-1.6864,-0.047125,-1.6864,0.4375,-1.6864,2.1875
-1.7855999999999999,-0.06275,-1.7855999999999999,0.40625,-1.7855999999999999,2.1875
-1.8847999999999998,-0.0315,-1.8847999999999998,0.40625,-1.8847999999999998,2.5
-1.984,-0.094,-1.984,0.34375,-1.984,2.5
-2.0832,-0.078375,-2.0832,0.28125,-2.0832,2.34375
-2.1824,-0.109625,-2.1824,0.28125,-2.1824,2.34375
-2.2816,-0.109625,-2.2816,0.21875,-2.2816,2.34375
-2.3808000000000002,-0.1565,-2.3808000000000002,0.15625,-2.3808000000000002,2.34375
-2.48,-0.18775,-2.48,0.0625,-2.48,2.1875
-2.5792,-0.203375,-2.5792,0.03125,-2.5792,2.1875
-2.6784,-0.203375,-2.6784,-0.03125,-2.6784,2.34375
-2.7776,-0.219,-2.7776,-0.125,-2.7776,2.34375
-2.8768000000000002,-0.234625,-2.8768000000000002,-0.1875,-2.8768000000000002,2.34375
-2.976,-0.25025,-2.976,-0.21875,-2.976,2.34375
-3.0752,-0.265875,-3.0752,-0.34375,-3.0752,2.34375
-3.1744,-0.2815,-3.1744,-0.375,-3.1744,2.1875
-3.2736,-0.297125,-3.2736,-0.46875,-3.2736,2.34375
-3.3728000000000002,-0.31275,-3.3728000000000002,-0.5,-3.3728000000000002,2.34375
-3.472,-0.297125,-3.472,-0.59375,-3.472,2.34375
-3.5712,-0.344,-3.5712,-0.65625,-3.5712,2.34375
-3.6704,-0.359625,-3.6704,-0.75,-3.6704,2.34375
-3.7696,-0.344,-3.7696,-0.84375,-3.7696,2.34375
-3.8688000000000002,-0.390875,-3.8688000000000002,-0.9375,-3.8688000000000002,2.34375
-3.968,-0.37525,-3.968,-1.03125,-3.968,2.34375
-4.0672,-0.390875,-4.0672,-1.09375,-4.0672,2.34375
-4.166399999999999,-0.4065,-4.166399999999999,-1.15625,-4.166399999999999,2.34375
-4.265599999999999,-0.4065,-4.265599999999999,-1.0625,-4.265599999999999,2.34375
