Angle,Voltage,Voltage_std
0,0.28700575575575576,0.08596691421555243
1,0.3048360860860861,0.08310377373384076
2,0.30170795795795796,0.08846493460059823
3,0.3150025025025025,0.08558789506422779
4,0.30874624624624625,0.08381048634296587
5,0.30155155155155156,0.08169476577388508
6,0.31625375375375375,0.08468074531468459
7,0.30905905905905906,0.08753198980804257
8,0.3218843843843844,0.08568102260145141
9,0.327515015015015,0.08936378271109169
10,0.31422047047047047,0.08166241947575098
11,0.32595095095095095,0.08132020165243929
12,0.331737987987988,0.08645610816764396
13,0.3351789289289289,0.08271429733690477
14,0.3303303303303303,0.08745873682278762
15,0.3415915915915916,0.08779040180463003
16,0.3519144144144144,0.08540047598656089
17,0.3541041041041041,0.08886994945474685
18,0.356763013013013,0.0831382074763054
19,0.34315565565565564,0.08555959393697592
20,0.35285285285285284,0.08862158684555584
21,0.3541041041041041,0.08748418660580466
22,0.3639577077077077,0.08600190828626729
23,0.3663038038038038,0.08725655348838973
24,0.37052677677677676,0.08348879625627346
25,0.3788163163163163,0.08477025223926583
26,0.37537537537537535,0.08594272299543519
27,0.3788163163163163,0.08534488659968303
28,0.4091591591591592,0.08614997758172097
29,0.3928928928928929,0.08641139012238157
30,0.4071258758758759,0.08071873852059983
31,0.40853353353353355,0.08656497629958883
32,0.3991491491491492,0.08881542986643219
33,0.399461961961962,0.08823262322041042
34,0.40853353353353355,0.08712777470905807
35,0.42042042042042044,0.08468074531468459
36,0.4240177677677678,0.08535606469315478
37,0.41776151151151153,0.08499677313911205
38,0.4323073073073073,0.08741201299977784
39,0.43308933933933935,0.0809236529178307
40,0.43809434434434436,0.08469836544263531
41,0.45013763763763764,0.08574210040935218
42,0.45983483483483484,0.08587352697649685
43,0.4718781281281281,0.08354415659218961
44,0.4756318818818819,0.08390354576568332
45,0.48470345345345345,0.08383412563632302
46,0.4853290790790791,0.08573182868224585
47,0.5050362862862863,0.08506927046766079
48,0.511448948948949,0.08821071733099355
49,0.49924924924924924,0.08518622911344008
50,0.5320945945945946,0.08687274203753402
51,0.52881006006006,0.08765487235769864
52,0.5452327327327328,0.08528696636222274
53,0.5552427427427428,0.08546518916168927
54,0.5808933933933934,0.07853782264604985
55,0.5940315315315315,0.07702344606027282
56,0.6121746746746747,0.07253177408916585
57,0.6162412412412412,0.07346773692737575
58,0.6306306306306306,0.07038288288288289
59,0.6711398898898899,0.08060956155632029
60,0.6955392892892893,0.0843875977976471
61,0.7293230730730731,0.08921199861208147
62,0.7421483983983984,0.0877998754587272
63,0.815503003003003,0.08939334237319713
64,0.838963963963964,0.09594815984207192
65,0.9314001501501501,0.09081543740547984
66,0.9950575575575575,0.09067579633221272
67,1.0835835835835836,0.09125747543403424
68,1.1808683683683683,0.08904402298003448
69,1.325387887887888,0.09424443196496993
70,1.5593718718718719,0.10102231551905962
71,1.7189064064064064,0.10310539982208239
72,2.005755755755756,0.11618922320935966
73,2.2638263263263263,0.09478408893972529
74,2.439470720720721,0.0923635120024705
75,2.537381131131131,0.08785335456731606
76,2.549268018018018,0.09581727597908285
77,2.51001001001001,0.09935143737263145
78,2.4169481981981984,0.10331350558951115
79,2.386136136136136,0.09215218057577562
80,2.3058996496496498,0.09133866311018644
81,2.1637262262262262,0.12117933943200901
82,2.080048798798799,0.1090447697983674
83,1.966184934934935,0.09544610444971234
84,1.8534159159159158,0.08745118436352661
85,1.7418981481481481,0.08648694448088516
86,1.637887887887888,0.0905413437517459
87,1.5172985485485486,0.09501299774312738
88,1.3898273273273274,0.0963625949924432
89,1.255317817817818,0.08401717743382475
90,1.1442692692692693,0.09387068977036726
91,1.0300925925925926,0.0907761008507793
92,0.92748998998999,0.0903327904912598
93,0.810497997997998,0.09405657611515794
94,0.6698886386386387,0.08040628065342324
95,0.5507069569569569,0.0855029635798086
96,0.4485735735735736,0.08306638078042343
